full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2023-11-19T09:56:33+0000,27771,10906,Python,1662,[]
Narutasku/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,Injection methods LoadLibraryExW LdrLoadDll LdrpLoadDll LdrpLoadDllInternal ManualMapping Shellcode execution methods NtCreateThreadEx Thread hijacking SetWindowsHookEx QueueUserAPC KernelCallback FakeVEH Manual mapping features: Section mapping Base reloc,https://github.com/Narutasku/DLLSyringe-Injector-V2-Valorant-Warzone-Rust-Apex-Legends,['shellcode'],1,2023-11-19T04:53:22+0000,2235,0,C++,1,[]
vulsio/vuls-data-raw-exploit-inthewild,None,https://github.com/vulsio/vuls-data-raw-exploit-inthewild,['exploit'],1,2023-11-19T00:12:26+0000,24622,0,,0,[]
vulsio/vuls-data-raw-exploit-github,None,https://github.com/vulsio/vuls-data-raw-exploit-github,['exploit'],1,2023-11-19T00:12:16+0000,5183,0,,0,[]
ashen-cloud/injeneer,RCE payload scanner/injector,https://github.com/ashen-cloud/injeneer,['rce'],1,2023-11-19T01:58:57+0000,17,0,Python,0,[]
0xJayPi/vulnerability_POCs,Based on the POCs from DeFiVulnLabs Solidity Security Testing Guide,https://github.com/0xJayPi/vulnerability_POCs,"['vuln poc', 'vulnerability poc']",2,2023-11-19T10:11:06+0000,22,0,Solidity,0,[]
bypassiwastaken/skiovox-helper,An extension to make the browsing experience in the Skiovox exploit smoother.,https://github.com/bypassiwastaken/skiovox-helper,['exploit'],1,2023-11-19T05:14:57+0000,39,22,JavaScript,21,[]
LiamG53/EAC---Selfleak,This is a self-leak for my EAC injector that fully skips any strips and completely lets the shellcode stay alive. ,https://github.com/LiamG53/EAC---Selfleak,['shellcode'],1,2023-11-19T06:25:41+0000,20,13,C++,1,[]
lost-rob0t/hackmode,Interactive lisp as a exploit metaframework,https://github.com/lost-rob0t/hackmode,['exploit'],1,2023-11-19T08:33:41+0000,193,0,Common Lisp,0,[]
amirhosseinbahramizadeh/andoiSQLI,andoiSQLI An advanced tool that automates the process of detecting and exploiting SQL injection,https://github.com/amirhosseinbahramizadeh/andoiSQLI,['exploit'],1,2023-11-19T15:03:14+0000,23,0,Python,0,[]
saliiimm/systemes_d-exploitation_threads,None,https://github.com/saliiimm/systemes_d-exploitation_threads,['exploit'],1,2023-11-19T22:54:33+0000,81,0,C,0,[]
MojithaR/CVE-2023-30190-FOLLINA,None,https://github.com/MojithaR/CVE-2023-30190-FOLLINA,['cve-2 OR cve_2'],1,2023-11-19T12:49:58+0000,35,0,Python,0,['CVE-2023-30190']
actuator/Android-Security-Exploits-YouTube-Curriculum,🔓A curated list of modern Android exploitation conference talks. ,https://github.com/actuator/Android-Security-Exploits-YouTube-Curriculum,['exploit'],1,2023-11-19T00:10:20+0000,19,276,,20,[]
TheF0rceAwak5ns/TheF0rceAwak5ns.github.io,"Official blog of the group ""TheForceAwakens""",https://github.com/TheF0rceAwak5ns/TheF0rceAwak5ns.github.io,['rce'],1,2023-11-19T13:09:46+0000,3720,2,Ruby,0,[]
