full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-09-16T03:39:16+0000,791569,28203,Ruby,12516,[]
jrreap/websec-ctfs,A web app built with hidden exploits for a CTF,https://github.com/jrreap/websec-ctfs,['exploit'],1,2022-09-16T15:27:16+0000,65,0,JavaScript,0,[]
winstxnhdw/CVE-2022-30190,Proof of concept for CVE-2022-30190 (Follina).,https://github.com/winstxnhdw/CVE-2022-30190,['cve-2 OR cve_2'],1,2022-09-16T16:18:53+0000,22,1,HTML,0,['CVE-2022-30190']
JitPatro/metasploit-framework,The Metasploit Framework,https://github.com/JitPatro/metasploit-framework,['metasploit module OR payload'],1,2022-09-16T06:27:14+0000,23,0,Shell,0,[]
labsud/Ecowatt,Un système connecté pour exploiter les données Ecowatt,https://github.com/labsud/Ecowatt,['exploit'],1,2022-09-16T13:09:13+0000,8,0,C++,0,[]
rftg1000/CVE-2022-32548-MASS-RCE,DrayTek unauthenticated remote code execution vulnerability (CVE-2022-32548) in /cgi-bin/wlogin.cgi via username field,https://github.com/rftg1000/CVE-2022-32548-MASS-RCE,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2022-09-16T09:55:40+0000,56,0,Python,0,['CVE-2022-32548']
rftg1000/CVE-2022-32548-RCE,DrayTek unauthenticated remote code execution vulnerability (CVE-2022-32548) in /cgi-bin/wlogin.cgi via username field,https://github.com/rftg1000/CVE-2022-32548-RCE,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2022-09-16T09:56:21+0000,54,0,Python,0,['CVE-2022-32548']
maybo65/Reverse-Shell-and-Polymorphic-Shellcodes,Reverse Shell and Polymorphic Shellcodes,https://github.com/maybo65/Reverse-Shell-and-Polymorphic-Shellcodes,['shellcode'],1,2022-09-16T23:12:40+0000,37,0,Python,0,[]
ZeroDay2025/ZeroDay,MyFirst article,https://github.com/ZeroDay2025/ZeroDay,['zeroday'],1,2022-09-16T21:49:48+0000,1,0,,0,[]
canarddu38/DuckSploitLeakedDB,None,https://github.com/canarddu38/DuckSploitLeakedDB,['sploit'],1,2022-09-16T16:54:45+0000,0,0,HTML,0,[]
