full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-09-29T05:11:13+0000,796698,28312,Ruby,12538,[]
MahirLabibUtso/DVWA-Practice,"Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. This repo. contains documentation of the Exploits during my practice session. For further information, check README file.",https://github.com/MahirLabibUtso/DVWA-Practice,['exploit'],1,2022-09-29T13:51:38+0000,37,0,,0,[]
BLACK-BUG-HKRS/remoteshell,Remote executing someone computer using reverse shell payload,https://github.com/BLACK-BUG-HKRS/remoteshell,['shellcode'],1,2022-09-29T16:46:32+0000,3,1,C++,1,[]
SAC-COMP-SCI/HomeMadeMalware,Various Exploits,https://github.com/SAC-COMP-SCI/HomeMadeMalware,['exploit'],1,2022-09-29T19:33:23+0000,5,0,Shell,0,[]
TheDreamPort/deep_exploit,None,https://github.com/TheDreamPort/deep_exploit,['exploit'],1,2022-09-29T10:54:00+0000,3627,0,Python,0,[]
HairConditioner/SmartContractExploit,A practical demonstraction of a reentrancy smart contract security attack to provide insight into its protection,https://github.com/HairConditioner/SmartContractExploit,['exploit'],1,2022-09-29T03:52:47+0000,414,0,JavaScript,0,[]
sewx15/Fortnite-Esp-Aimbot-Exploits-Hwid-Spoofer-Cleaner-Hack-Cheat,Aimbot:  Weapon Selection Memory Aim On Key (On/Off) Silent Aim (P Silent) Aim Bones (Head) (Neck) (Body) (Closest) No Recoil Knocked Players Backtrack Visibles Check Smooth (1-10) FOV (1-100),https://github.com/sewx15/Fortnite-Esp-Aimbot-Exploits-Hwid-Spoofer-Cleaner-Hack-Cheat,['exploit'],1,2022-09-29T16:09:00+0000,6451,1,C++,0,[]
Eltehem/Slient-Url-Exploit-New-Cve-Chrome-Exploit-Html-Downloader-Put-Your-Link,"URL Infection (Silent Java Drive By) URL Infection Exploit Silent Java Drive by downloads may happen when visiting a site, opening an e-mail message. It may even happen by clicking on a malicious pop-up window: by clicking on the window in the belief that ",https://github.com/Eltehem/Slient-Url-Exploit-New-Cve-Chrome-Exploit-Html-Downloader-Put-Your-Link,['exploit'],1,2022-09-29T16:59:46+0000,1977,0,C#,0,[]
Eltehem/Slient-Doc-Pdf-Exploit-Builder-Fud-Malware-Cve,Vulnerability Disclosure Timeline Closer inspection of the Exploit PDF content reveals the malicious link as well as the URL Download and Execute of the tool used to generate the Exploit PDF from Python encrypted code content which we also implement in cou,https://github.com/Eltehem/Slient-Doc-Pdf-Exploit-Builder-Fud-Malware-Cve,['exploit'],1,2022-09-29T17:00:41+0000,568,0,C++,0,[]
Eltehem/Jpg-Png-Exploit-Downloader-Fud-Cryter-Malware-Builder-Cve-2022,Vulnerability Disclosure Timeline Closer inspection of the Exploit JPG content reveals the malicious link as well as the URL Download and Execute of the tool used to generate the Exploit JPG from Python encrypted code content which we also implement in cou,https://github.com/Eltehem/Jpg-Png-Exploit-Downloader-Fud-Cryter-Malware-Builder-Cve-2022,"['cve-2 OR cve_2', 'exploit', 'rce', 'remote code execution']",4,2022-09-29T17:01:53+0000,586,1,C++,0,[]
