repo_id,repo_full_name,file,file_sha1,match
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-30181
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33674
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33673
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33672
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33671
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33669
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33668
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33667
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33666
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33665
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33664
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33663
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33662
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33661
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33660
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33659
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33658
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33657
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33656
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33655
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33654
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33653
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33652
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33651
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33650
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33643
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33642
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33641
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33675
582114059,Live-Hack-CVE/CVE-2022-33652,README.md,410e4df208d4bdbb486ea51250e4feee783e8402,CVE-2022-33677
582114059,Live-Hack-CVE/CVE-2022-33652,_GITHUB_REPO_METADATA_,,CVE-2022-33652
