repo_id,repo_full_name,file,file_sha1,match
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/found_due_to_cve_2018_7600/xGASSx/sites/default/xGASSx.php,04673bc606011da5b5fa446c15efd44f067b24c1,CVE-2018-7600
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/wso-24.php,0de51c60a451070cea4ced52b3feaf33ed50f664,VU#65
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/wso-24.php,0de51c60a451070cea4ced52b3feaf33ed50f664,VU#71
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/found_due_to_cve_2018_7600/dump2.php,1eef840c30151b39ce15c7eaceb780828599985b,CVE-2018-7600
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/dirs_prettyfied.php,30cfd37d1724a023efb46efe1d9453bbc649f3e3,VU#97
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/dirs_prettyfied.php,30cfd37d1724a023efb46efe1d9453bbc649f3e3,VU#92
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/g31.php,322a0646befd0343c7752913562bdfdee0a6c25a,VU#29
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/g31.php,322a0646befd0343c7752913562bdfdee0a6c25a,VU#19
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#266
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#88
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#94
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#03
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#877
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/dhanush.php,3dcaaf8123ff40b92d04c4fed0a9090c3af2c261,VU#71
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/header.php,41d79ef80c1d5e2493dab2c0bd887ec9363de496,VU#29
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/favicon_f4df1e.ico,5369f041ca37f346e3a1ae5c15ea7478122aeea2,VU#94
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/moyudazh.php,5798e2cd974d209d6a4535181b4f3501103c5de0,VU#52
21268627,mattiasgeniar/php-exploit-scripts,found_on_wordpress/moyudazh.php,5798e2cd974d209d6a4535181b4f3501103c5de0,VU#27
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/dirs.php,5c1783d63f3ab29b2c2afb1ff26bb620e849543d,VU#92
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/dirs.php,5c1783d63f3ab29b2c2afb1ff26bb620e849543d,VU#97
21268627,mattiasgeniar/php-exploit-scripts,found_on_drupal/found_due_to_cve_2018_7600/search2.php,6455dfc603ccb6417e2c78daaa734bcb558e9922,CVE-2018-7600
