full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-02-05T16:46:58+0000,979925,32215,Ruby,13808,[]
Microsvuln/CVE-2023-4863,Triggering the famous libweb 0day vuln with libfuzzer,https://github.com/Microsvuln/CVE-2023-4863,"['0day', 'cve-2 OR cve_2']",2,2024-02-05T10:59:15+0000,9,1,C++,1,['CVE-2023-4863']
cintagram/ScreenTimeRemover,IOS screentime remover using the KFD exploit (WIP),https://github.com/cintagram/ScreenTimeRemover,['exploit'],1,2024-02-05T01:28:45+0000,166,2,C,0,[]
leesinz/crush,CRUSH aims to crawl historical vulnerability data from major platforms and monitor daily updates.,https://github.com/leesinz/crush,"['cve poc', 'metasploit module OR payload']",2,2024-02-05T01:32:03+0000,85985,9,Go,0,[]
Xre0uS/MultiDump,MultiDump is a post-exploitation tool for dumping and extracting LSASS memory discreetly.,https://github.com/Xre0uS/MultiDump,['exploit'],1,2024-02-05T16:38:59+0000,555,26,C,1,[]
NekointheShell/exploits,None,https://github.com/NekointheShell/exploits,['exploit'],1,2024-02-05T21:44:41+0000,3,0,C++,0,[]
fromkhabar/Multiple-vulnerabilities-woo-discount-rules-2.1.0-PoC,Proof-of-Concept for Discount Rules for WooCommerce < 2.1.0 authorization issues,https://github.com/fromkhabar/Multiple-vulnerabilities-woo-discount-rules-2.1.0-PoC,['vuln poc'],1,2024-02-05T09:45:08+0000,3,0,,0,[]
D-E-E-P-Impact/.github,Disgruntled Employee Exploitation Program,https://github.com/D-E-E-P-Impact/.github,['exploit'],1,2024-02-05T18:29:52+0000,103,0,,0,[]
ClarkFieseln/IPRadar2ForLinux,"Real-time detection and defense against malicious network activity and policy violations (exploits, port-scanners, advertising, telemetry, state surveillance, etc.)",https://github.com/ClarkFieseln/IPRadar2ForLinux,['exploit'],1,2024-02-05T19:42:45+0000,1811,3,Python,0,[]
yutianqaq/Supernova_CN,"Supernova 的中文版和扩展了一些加密方式（ROT, XOR, RC4, AES, CHACHA20, B64XOR, B64RC4, B64AES, B64CHACHA20）",https://github.com/yutianqaq/Supernova_CN,['shellcode'],1,2024-02-05T04:45:54+0000,3339,2,Go,0,[]
Zumwaltboi68/DogeSploit,None,https://github.com/Zumwaltboi68/DogeSploit,['sploit'],1,2024-02-05T13:54:43+0000,30,0,Shell,0,[]
henriksb/CreditCard-Security,"A small guide on credit card security, and ways hackers exploit them",https://github.com/henriksb/CreditCard-Security,['exploit'],1,2024-02-05T08:11:05+0000,1137,1,Python,0,[]
hrtowii/CVE-2024-23208-test,None,https://github.com/hrtowii/CVE-2024-23208-test,['cve-2 OR cve_2'],1,2024-02-05T02:11:42+0000,4378,7,Objective-C,1,['CVE-2024-23208']
TheophileTeinturier/Systemes_Exploitation,None,https://github.com/TheophileTeinturier/Systemes_Exploitation,['exploit'],1,2024-02-05T15:12:51+0000,277,0,Java,0,[]
C411e/CVE-2023-47564,CVE-2023-47564,https://github.com/C411e/CVE-2023-47564,['cve-2 OR cve_2'],1,2024-02-05T08:20:40+0000,166,0,,0,['CVE-2023-47564']
power-cracker/Extremely-Silent-JPG-Exploit,"HACK ANY Windows, Linux , Android, iOS, Unix, device EASILY WITH THIS PRIVATE SILENT JPG EXPLOIT.",https://github.com/power-cracker/Extremely-Silent-JPG-Exploit,['exploit'],1,2024-02-05T16:30:28+0000,22,0,,0,[]
kaanatmacaa/CVE-2024-23897,Nuclei template for CVE-2024-23897 (Jenkins LFI Vulnerability),https://github.com/kaanatmacaa/CVE-2024-23897,['cve-2 OR cve_2'],1,2024-02-05T14:10:26+0000,14,1,,0,['CVE-2024-23897']
kee-reel/sample-exploit-education,None,https://github.com/kee-reel/sample-exploit-education,['exploit'],1,2024-02-05T23:29:52+0000,3,0,Python,0,[]
Oishika-Kar/Interest-RateFX-Strategy,Designing a trading strategy for the USD/EUR currency pair using interest rate differentials. The strategy aims to exploit market movements and adjust positions dynamically. ,https://github.com/Oishika-Kar/Interest-RateFX-Strategy,['exploit'],1,2024-02-05T05:28:29+0000,877,1,Jupyter Notebook,0,[]
TheBeastofwar/JenkinsExploit-GUI,一款Jenkins的综合漏洞利用工具,https://github.com/TheBeastofwar/JenkinsExploit-GUI,['exploit'],1,2024-02-05T13:56:51+0000,633,138,Java,11,[]
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning,  enumeration, and malicious payload creation using Metasploit. For use with Kali Linux.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2024-02-05T18:50:14+0000,3397,3261,PowerShell,833,[]
ByteTech-Corporation/Prism-Exploit,"The Download Mode exploit for all Android Devices to take control of all hardware in your Android device. Also works with Fastboot, or Recovery.",https://github.com/ByteTech-Corporation/Prism-Exploit,['exploit'],1,2024-02-05T19:11:25+0000,205,0,Java,0,[]
Maskiow/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"URL Contamination Exploit Muted Java Drive-By downloads can transpire during the act of perusing a website, inaugurating an electronic mail communication.",https://github.com/Maskiow/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-02-05T04:54:25+0000,1915,2,C#,1,[]
Maskiow/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,"Ephemeral discourse is embodied by the likes of Messenger Sessions, the digital portraits of Accounts, and the enigmatic Token",https://github.com/Maskiow/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,['exploit'],1,2024-02-05T04:54:23+0000,576,0,C++,0,[]
meowcsd/open_csd_unfixed,"Second csd source code leak. Оригинальная версия @csd_project_bot с исправленными 0day уязвимостями, минимальным рефакторингом кода и фиксом багов.",https://github.com/meowcsd/open_csd_unfixed,['0day'],1,2024-02-05T18:18:10+0000,54,0,Python,0,[]
RosePwns/HTB_Challenges,"A collection of notes, artifacts, and exploits from various HackTheBox challenges.",https://github.com/RosePwns/HTB_Challenges,['exploit'],1,2024-02-05T01:01:46+0000,1434,1,Python,0,[]
jacobadodge/Spring2024_CVENG_8160,None,https://github.com/jacobadodge/Spring2024_CVENG_8160,['cve-2 OR cve_2'],1,2024-02-05T17:27:34+0000,3289,0,Jupyter Notebook,0,[]
lethuzulu/remote-code-execution-engine,None,https://github.com/lethuzulu/remote-code-execution-engine,['remote code execution'],1,2024-02-05T19:06:26+0000,40,0,JavaScript,0,[]
damianiRiccardo90/Hacking,Code from Hacking: The Art of Exploitation,https://github.com/damianiRiccardo90/Hacking,['exploit'],1,2024-02-05T11:35:32+0000,1084,0,,0,[]
dj1ch/pico-key,a POC using python and circuitpython to exploit a target machine. ,https://github.com/dj1ch/pico-key,['exploit'],1,2024-02-05T17:08:46+0000,204,2,Python,0,[]
winchesterpro5/psfree,Psfree Webkit Exploit & ChendoChap Kernel Exploit For PS4 Firmware 900,https://github.com/winchesterpro5/psfree,['exploit'],1,2024-02-05T01:12:35+0000,1299,0,JavaScript,0,[]
gerbsec/web-exploitation,just a bunch of stuff related to web exp,https://github.com/gerbsec/web-exploitation,['exploit'],1,2024-02-05T19:35:40+0000,12,0,JavaScript,0,[]
jilani192/Binary-Exploitation,None,https://github.com/jilani192/Binary-Exploitation,['exploit'],1,2024-02-05T06:56:21+0000,846,0,Assembly,0,[]
Nanakwameself/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - GitHub - moom825/Discord-RAT-2.0: Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations module",https://github.com/Nanakwameself/Discord-RAT-2.0,['exploit'],1,2024-02-05T04:13:08+0000,11076,0,C#,0,[]
