full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2024-03-10T14:10:32+0000,28157,11287,Python,1652,[]
rampantspark/CVE-2024-27198,A PoC for CVE-2024-27198 written in golang,https://github.com/rampantspark/CVE-2024-27198,"['cve poc', 'cve-2 OR cve_2']",2,2024-03-10T16:57:07+0000,15,0,Go,0,['CVE-2024-27198']
orphanlol/sapphire,irady mods (ext not available),https://github.com/orphanlol/sapphire,['exploit'],1,2024-03-10T21:16:17+0000,4,2,CSS,1,[]
amypayno09/NezurAI,"Experience the future of Roblox exploiting with Nezur Roblox Hack, offering a safe and comprehensive suite of cheats including ESP, Aimbot, and more.",https://github.com/amypayno09/NezurAI,['exploit'],1,2024-03-10T05:00:42+0000,1636,0,,0,[]
BoopEnthusiast/Acerola-Jam-0,"Theme is Abberation, planning on making a game where you exploit bugs",https://github.com/BoopEnthusiast/Acerola-Jam-0,['exploit'],1,2024-03-10T08:48:53+0000,19,0,GDScript,0,[]
Elsie-Kgafela/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - moom825/Discord-RAT-2.0",https://github.com/Elsie-Kgafela/Discord-RAT-2.0,['exploit'],1,2024-03-10T03:45:11+0000,11077,0,C#,0,[]
cegatte/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/cegatte/UAC-Bypass-FUD,['exploit'],1,2024-03-10T04:53:39+0000,138,1,C#,0,[]
alejandro-pentest/Hacking-Web,"Theory, techniques and rules to exploit Hacking Web vulnerabilities. ",https://github.com/alejandro-pentest/Hacking-Web,['exploit'],1,2024-03-10T01:09:16+0000,66,0,,0,[]
Igaemas/Enkidu,Automated Pentesting Tool for Binary Analysis and Exploitation,https://github.com/Igaemas/Enkidu,['exploit'],1,2024-03-10T15:55:33+0000,12,0,Python,0,[]
nickespro1305/Exploithub,None,https://github.com/nickespro1305/Exploithub,['exploit'],1,2024-03-10T21:32:38+0000,15,0,Python,0,[]
RammusLeo/DPMesh,"The repository contains the official implementation of ""DPMesh: Exploiting Diffusion Prior for Occluded Human Mesh Recovery""",https://github.com/RammusLeo/DPMesh,['exploit'],1,2024-03-10T08:37:25+0000,2383,1,Python,0,[]
MatheusRosa800/2TDCG--CP1--WEBXPL,Primeiro Checkpoint da matéria WEB APPS e MOBILE EXPLOITATION,https://github.com/MatheusRosa800/2TDCG--CP1--WEBXPL,['exploit'],1,2024-03-10T23:36:59+0000,348,0,,0,[]
Stander-by/Cyber-security-practice,"ALL cyber-security-practice, include exploit loophole , web attack ,cryptographic, system explotation, developing tools and so on",https://github.com/Stander-by/Cyber-security-practice,['exploit'],1,2024-03-10T08:03:08+0000,25518,5,C,1,[]
diego-collado/Hacking_Labs,"Laboratorios preparados para realizar cualquiera de los ataques más comunes que hay disponible en la red (XSS, Metasploit...).",https://github.com/diego-collado/Hacking_Labs,['metasploit module OR payload'],1,2024-03-10T16:48:01+0000,11535,0,,0,[]
Cracko298/MC3DS-World-Injection,An exploit that allows for index.cdb to be read and not checked for validity. Allowing custom made Maps to be played without inputting extra save data.,https://github.com/Cracko298/MC3DS-World-Injection,['exploit'],1,2024-03-10T19:01:18+0000,4259,3,Python,0,[]
xsscx/xnuimagefuzzer,XNU Image Fuzzer - iOS App for Fuzzing Images with Objective-C Code covering 12 CGCreateBitmap & CGColorSpace Functions working with Raw Data and String Injection.,https://github.com/xsscx/xnuimagefuzzer,['exploit'],1,2024-03-10T01:16:26+0000,5207,20,Objective-C,0,[]
uday-009/nextjs-rce,None,https://github.com/uday-009/nextjs-rce,['rce'],1,2024-03-10T13:38:08+0000,3422,0,TypeScript,1,[]
afonsovitorio/cve_sandbox,"A curated list of all the CVEs, the respective PoC if found and a docker/vm to test it.",https://github.com/afonsovitorio/cve_sandbox,['cve poc'],1,2024-03-10T03:21:42+0000,51537,0,CSS,0,[]
kaRaGODDD/Cve-with-their-PoC-s,This is collection of latest CVE POCs.,https://github.com/kaRaGODDD/Cve-with-their-PoC-s,['cve poc'],1,2024-03-10T16:56:44+0000,1851,0,,1,[]
onujx/grey,"Ettercap, Evilgrade, Use-After-Free, Metasploit, MySQL, Fiddler",https://github.com/onujx/grey,['metasploit module OR payload'],1,2024-03-10T23:56:29+0000,4,0,Lua,0,[]
RedByte1337/GraphSpy,Initial Access and Post-Exploitation Tool for AAD and O365 with a browser-based GUI,https://github.com/RedByte1337/GraphSpy,['exploit'],1,2024-03-10T13:26:05+0000,1538,4,HTML,0,[]
HexNy0a/ShellCode-Interpreter,ShellCode 解释器 (样例)，无可执行权限加载 ShellCode (点点 Star，非常感谢!),https://github.com/HexNy0a/ShellCode-Interpreter,['shellcode'],1,2024-03-10T09:10:12+0000,11,63,C++,9,[]
AlSploit/GodSploit,None,https://github.com/AlSploit/GodSploit,['sploit'],1,2024-03-10T13:16:24+0000,1683,1,,5,[]
kaRaGODDD/cve_database,Gather all cve`s,https://github.com/kaRaGODDD/cve_database,['exploit'],1,2024-03-10T16:56:29+0000,381245,0,,0,[]
FWSmasher/CryptoSmite,New unenrollment exploit,https://github.com/FWSmasher/CryptoSmite,['exploit'],1,2024-03-10T03:27:52+0000,2146,26,Python,5,[]
Rajhackers/Payload-helper,# Payload-helper Hellow friend this tool very easy use metasploit framework thanks 🙏  its tool working only Android.                              ,https://github.com/Rajhackers/Payload-helper,['metasploit module OR payload'],1,2024-03-10T19:40:51+0000,22,1,Shell,0,[]
EGR-314-Team-305-Spring-2024/EGR-314-Team-305-Spring-2024.github.io,"The Epic of Gilgamesh is a series of Mesopotamian tales that recount the exploits of Gilgamesh, King of Uruk. We learn of his overwhelming power, his friendship with Enkidu, and his quest for eternal life. We also read of a great flood that devastated the ",https://github.com/EGR-314-Team-305-Spring-2024/EGR-314-Team-305-Spring-2024.github.io,['exploit'],1,2024-03-10T04:21:03+0000,25309,0,SWIG,0,[]
MarkesTea/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,"A project that offers cheats developed with C++ for DayZ. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/MarkesTea/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,['exploit'],1,2024-03-10T04:52:14+0000,853,0,C#,0,[]
moein459/go-zipper,"A web application that creates zip files via OS commands, developed for checking command injection attacks.",https://github.com/moein459/go-zipper,['command injection'],1,2024-03-10T10:19:16+0000,11,0,HTML,0,[]
