full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2022-04-10T06:00:11+0000,6176,3195,Python,690,[]
Ant-Ghost/NetworkExploitScript,None,https://github.com/Ant-Ghost/NetworkExploitScript,['exploit'],1,2022-04-10T16:04:58+0000,4,0,Python,0,[]
Jessicaalba007/PVSOL-Crack,"You Can Now Download PVSOL Crack for Free  If you’re struggling to download PVSOL Crack on your PC, rest assured that you are not alone in this problem. There are several members of the PVSOL forum who can attest to this problem too. But don’t worry becaus",https://github.com/Jessicaalba007/PVSOL-Crack,['exploit'],1,2022-04-10T05:08:26+0000,0,0,,0,[]
aelyneyman/geothermal-energy-technology,"Geothermal energy is energy extracted from heat in the center of the Earth. This energy is derived from the early formation of the planet, from radioactive decay of minerals, and from solar energy absorbed at the Earth's surface. Geothermal energy has been",https://github.com/aelyneyman/geothermal-energy-technology,['exploit'],1,2022-04-10T03:40:23+0000,0,0,,0,[]
elizjahwalk/Advanced-technology-in-exploration,"To increase the application of advanced science and technology in mineral exploration, exploitation and processing. To increase resources to carry out basic geological investigation; application of advanced and modern science and technology in basic invest",https://github.com/elizjahwalk/Advanced-technology-in-exploration,['exploit'],1,2022-04-10T03:21:45+0000,0,0,,0,[]
raginireddy2308/command-injection,None,https://github.com/raginireddy2308/command-injection,['command injection'],1,2022-04-10T03:00:14+0000,0,0,,0,[]
f01965/CVE-2018-5146,None,https://github.com/f01965/CVE-2018-5146,['cve-2 OR cve_2'],1,2022-04-10T02:12:39+0000,0,0,,0,['CVE-2018-5146']
Pradhu007/Commando-RAT," Windows . C++ client, Discord API(connections). C# Builder    1. Get instructions from user  2. Copies instruction to stub  3. The stub creates the final product!                       Features   . Command Line execution  . Admin Access  . Obfuscation . S",https://github.com/Pradhu007/Commando-RAT,['command injection'],1,2022-04-10T02:11:08+0000,0,0,,0,[]
Eddi0x/Silent-Office-Exploit-FUD-Powerpoint,None,https://github.com/Eddi0x/Silent-Office-Exploit-FUD-Powerpoint,['exploit'],1,2022-04-10T01:40:49+0000,0,0,,0,[]
f01965/CVE-2019-8014,None,https://github.com/f01965/CVE-2019-8014,['cve-2 OR cve_2'],1,2022-04-10T00:53:46+0000,0,0,,0,['CVE-2019-8014']
comradekgb/Fedora-Exploit,None,https://github.com/comradekgb/Fedora-Exploit,['exploit'],1,2022-04-10T00:36:45+0000,0,0,,0,[]
af001/CVE-REPO,CVE POC Repository,https://github.com/af001/CVE-REPO,['cve poc'],1,2022-04-10T00:09:30+0000,0,0,Python,0,[]
4sploit/4sploit.github.io,None,https://github.com/4sploit/4sploit.github.io,['sploit'],1,2022-04-10T00:15:24+0000,0,0,TypeScript,0,[]
karatasyakup/Cacik-V-2.0,Free Roblox Exploit,https://github.com/karatasyakup/Cacik-V-2.0,['exploit'],1,2022-04-10T16:08:53+0000,19846,2,C#,0,[]
mr-sami-x/ex-ye,It is a metasploit exploit tool to exploit vulnerabilities in servers and devices It also works for testing,https://github.com/mr-sami-x/ex-ye,"['exploit', 'metasploit module OR payload']",2,2022-04-10T12:12:08+0000,13,1,Shell,0,[]
jrgdiaz/Spring4Shell-CVE-2022-22965.py,Script to check for Spring4Shell vulnerability,https://github.com/jrgdiaz/Spring4Shell-CVE-2022-22965.py,['cve-2 OR cve_2'],1,2022-04-10T14:47:26+0000,5,1,Python,0,['CVE-2022-22965']
AguacateVelarde/exploit-nodejs,Exploiting all features and lab with nodejs,https://github.com/AguacateVelarde/exploit-nodejs,['exploit'],1,2022-04-10T00:16:32+0000,4,0,JavaScript,0,[]
sofjoqilfw/SilentCryptoMiner-v2.3.0,"Native & .NET - Miner installer/injector and watchdog coded in C#, Shellcode loader/injector coded in C, miner requires .NET Framework 4.5 Shellcode - All .NET C# parts are converted into Shellcode and injected using a native C loader, can be disabled Inje",https://github.com/sofjoqilfw/SilentCryptoMiner-v2.3.0,['shellcode'],1,2022-04-10T05:37:28+0000,0,0,,0,[]
Hardsploit/Silent-PDF-Exploit-2022,"Silent PDF Exploit 2022, exe to pdf exploit, fud silent pdf exploit, fud exploit, fud pdf exploit.",https://github.com/Hardsploit/Silent-PDF-Exploit-2022,['exploit'],1,2022-04-10T16:36:05+0000,3,0,,0,[]
yerodin/RCE-Exfiltration-Framwework,Ever found and RCE but just can't seem to get a shell? Well we do have RCE right?? Let's Exfiltrate!!,https://github.com/yerodin/RCE-Exfiltration-Framwework,['rce'],1,2022-04-10T00:13:26+0000,8,1,Python,0,[]
Issamexe/metasploit,None,https://github.com/Issamexe/metasploit,['metasploit module OR payload'],1,2022-04-10T03:30:39+0000,1,1,Python,0,[]
Dawood2201/SystemeExploitation-TP3,TP3 SystemeExploitation Script PWSH,https://github.com/Dawood2201/SystemeExploitation-TP3,['exploit'],1,2022-04-10T00:01:11+0000,3,0,PowerShell,0,[]
sahad-mk/Exploits,Exploit scripts,https://github.com/sahad-mk/Exploits,['exploit'],1,2022-04-10T02:43:27+0000,27,2,Python,1,[]
Siddharthsatyavolu/Advanced-Keylogger-for-Ethical-Hacking,This repo involves the keylogger file that contains the various features to exploit the victim's privacy. This can only be run locally as ethical hacking is important,https://github.com/Siddharthsatyavolu/Advanced-Keylogger-for-Ethical-Hacking,['exploit'],1,2022-04-10T02:04:52+0000,15553,0,Python,0,[]
sitiporn/Few-shot-user-intent-detection,This repo will exploit many state of art of few shot detection to classify user intent ,https://github.com/sitiporn/Few-shot-user-intent-detection,['exploit'],1,2022-04-10T14:50:39+0000,4,0,Jupyter Notebook,0,[]
