match,match_weight,repo_url,repo_full_name,repo_id
GHSA-PM9Q-XJ9P-96PM,0.00000937,https://github.com/0xMarcio/cve,0xMarcio/cve,805332779
GHSA-PM9Q-XJ9P-96PM,0.00000929,https://github.com/cve-sandbox-bot/cve_sandbox,cve-sandbox-bot/cve_sandbox,761136511
GHSA-PM9Q-XJ9P-96PM,0.00000928,https://github.com/trickest/cve,trickest/cve,454015416
