full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-09-30T04:05:36+0000,800224,28322,Ruby,12540,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2022-09-30T13:21:19+0000,21818,7701,JavaScript,1786,[]
codingcore12/SILENT-PDF-EXPLOIT-CLEAN-0,None,https://github.com/codingcore12/SILENT-PDF-EXPLOIT-CLEAN-0,['exploit'],1,2022-09-30T00:44:29+0000,1,1,,0,[]
BurntLog/UOS---Cyber-Bootcamp---Project-3,"The areas covered in this project were an overview of a vulnerable network's topology and the critical vulnerabilities that were identified during analysis.  Several exploits were selected for use against the network, and methods of avoiding detection and ",https://github.com/BurntLog/UOS---Cyber-Bootcamp---Project-3,['exploit'],1,2022-09-30T02:24:58+0000,1386,0,,0,[]
Yealid/CVE-2018-6574,None,https://github.com/Yealid/CVE-2018-6574,['cve-2 OR cve_2'],1,2022-09-30T02:43:48+0000,3,0,Go,0,['CVE-2018-6574']
IcGoClient/GPay-balance-exploiter-by-VenomX,GPay balance exploiter (cheat) (Forcer) by VenomX,https://github.com/IcGoClient/GPay-balance-exploiter-by-VenomX,['exploit'],1,2022-09-30T04:16:28+0000,5,1,,0,[]
JimmyW93/0day-rce-september-2022,None,https://github.com/JimmyW93/0day-rce-september-2022,"['0day', 'rce']",2,2022-09-30T07:04:09+0000,2,1,PowerShell,1,[]
V4bel/CVE-2022-41218,Vulnerability Details for CVE-2022-41218,https://github.com/V4bel/CVE-2022-41218,['cve-2 OR cve_2'],1,2022-09-30T12:45:09+0000,31,4,C,0,['CVE-2022-41218']
d4rk0x00/CVE-2022-32548-RCE,mass adding script for draytek vigor [CVE-2022-32548] ,https://github.com/d4rk0x00/CVE-2022-32548-RCE,"['cve-2 OR cve_2', 'rce']",2,2022-09-30T07:17:28+0000,2,0,Python,0,['CVE-2022-32548']
DeveloperBarcs/InstagramRecovery,"0Day exploit leak, working with non verified accounts. 2022/09/30",https://github.com/DeveloperBarcs/InstagramRecovery,"['0day', 'exploit']",2,2022-09-30T07:47:56+0000,39,0,C#,0,[]
vidakpop/Hacking-android-device-using-metasploit,None,https://github.com/vidakpop/Hacking-android-device-using-metasploit,['metasploit module OR payload'],1,2022-09-30T08:42:39+0000,1,0,,0,[]
VNCERT-CC/0dayex-checker,Zeroday Microsoft Exchange Server checker (Virtual Patching checker),https://github.com/VNCERT-CC/0dayex-checker,"['0day', 'zeroday']",2,2022-09-30T09:13:25+0000,98,1,Go,0,[]
revers0id/CVE-2022-41082-PoC,CVE-2022-41082 RCE as known as ProxyNotShell,https://github.com/revers0id/CVE-2022-41082-PoC,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2022-09-30T10:34:15+0000,4,2,Python,0,['CVE-2022-41082']
nidhi7598/external_zlib-1.2.7_CVE-2022-37434,None,https://github.com/nidhi7598/external_zlib-1.2.7_CVE-2022-37434,['cve-2 OR cve_2'],1,2022-09-30T10:28:10+0000,628,0,C,0,['CVE-2022-37434']
DeepBlueCLtd/Fi3ldMan,Field Service Manual with advanced data exploitation,https://github.com/DeepBlueCLtd/Fi3ldMan,['exploit'],1,2022-09-30T11:25:54+0000,6,0,,0,[]
inajetovic/Computer-Virus-Infection-Tracing,"In this simple project work, the spread of computer virus is modelled with a SIRS model and studied in the context of a computer network generated with the Preferential Attachment method. An Infection Tracing Tool is proposed to limit the virus diffusion i",https://github.com/inajetovic/Computer-Virus-Infection-Tracing,['exploit'],1,2022-09-30T12:05:05+0000,698,0,NetLogo,0,[]
TimWallbey/CVE-2022-41082-RCE,CVE-2022-41082 is a SSRF vulnerability which leads to remote code execution (RCE) when PowerShell is accessible to the attacker. a very problematic issue for sys admains,https://github.com/TimWallbey/CVE-2022-41082-RCE,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2022-09-30T15:20:00+0000,2,7,Python,1,['CVE-2022-41082']
codingcore12/SILENT-DOC-EXPLOIT-CLEAN-0,None,https://github.com/codingcore12/SILENT-DOC-EXPLOIT-CLEAN-0,['exploit'],1,2022-09-30T00:43:12+0000,1,1,,0,[]
codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-0,None,https://github.com/codingcore12/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-0,['exploit'],1,2022-09-30T00:41:21+0000,1,1,,0,[]
hellobictor/exploit,exploit,https://github.com/hellobictor/exploit,['exploit'],1,2022-09-30T14:26:54+0000,6,0,Shell,0,[]
xzajyjs/CVE-2022-39197-POC,CVE-2022-39197(CobaltStrike XSS <=4.7) POC,https://github.com/xzajyjs/CVE-2022-39197-POC,"['cve poc', 'cve-2 OR cve_2']",2,2022-09-30T03:14:07+0000,13,9,Python,4,['CVE-2022-39197']
stencylxd/unlock,GoGuardian/blocker iframe exploiter,https://github.com/stencylxd/unlock,['exploit'],1,2022-09-30T17:36:38+0000,2192,0,JavaScript,0,[]
13carpileup/lionel2-exploits,A public collection of all the ways lionel is a not so secure website. ,https://github.com/13carpileup/lionel2-exploits,['exploit'],1,2022-09-30T04:58:25+0000,141376,2,Python,0,[]
m-a-leclercq/liain,Récupération des données de liain afin de les exploiter via elasticsearch et un frontend JS,https://github.com/m-a-leclercq/liain,['exploit'],1,2022-09-30T21:14:33+0000,13,0,Python,0,[]
vardel32/web_exploitation,Retos de picoCTF - Web exploitation,https://github.com/vardel32/web_exploitation,['exploit'],1,2022-09-30T21:32:38+0000,14,0,,0,[]
CyberNDR/ScanExp,"ScanExp automates the scanning of any machine's open ports via the ip address and performs a brute force attack on ports 20, 21 for the FTP protocol, port 22 for the SSH protocol and port 25 for the SMTP protocol, providing the choice between the use of tw",https://github.com/CyberNDR/ScanExp,['exploit'],1,2022-09-30T22:30:45+0000,19,1,Python,0,[]
sornram9254/CVE-2022-38577-Processmaker,ProcessMaker before v3.5.4 was discovered to contain insecure permissions in the user profile page. This vulnerability allows attackers to escalate normal users to Administrators.,https://github.com/sornram9254/CVE-2022-38577-Processmaker,['cve-2 OR cve_2'],1,2022-09-30T11:48:36+0000,22,0,Python,0,['CVE-2022-38577']
vkotsiuba99/sofi,A remote docker based sandbox code execution engine written in Go,https://github.com/vkotsiuba99/sofi,['remote code execution'],1,2022-09-30T16:31:28+0000,61,0,Go,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2022-09-30T00:01:08+0000,888,0,,0,[]
DavidBuchanan314/monomorph,MD5-Monomorphic Shellcode Packer - all payloads have the same MD5 hash,https://github.com/DavidBuchanan314/monomorph,['shellcode'],1,2022-09-30T22:11:15+0000,4562,595,C,45,[]
Inplex-sys/CVE-2022-36804,A loader for bitbucket 2022 rce (cve-2022-36804),https://github.com/Inplex-sys/CVE-2022-36804,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2022-09-30T23:59:57+0000,21,3,Python,1,['CVE-2022-36804']
iitsmel/Research,"Attacks, CVEs, PoCs etc.",https://github.com/iitsmel/Research,"['attack poc', 'cve poc']",2,2022-09-30T02:15:16+0000,2,0,,0,[]
tib36/Nokali-Kit,一款结构简单、模块化的漏洞利用框架，用于研究学习，目前正在开发起步阶段,https://github.com/tib36/Nokali-Kit,['exploit'],1,2022-09-30T12:19:27+0000,13,4,Java,0,[]
LuaR0bloz/Colosploit,the Colosploit framework is a roblox exploitation tool used for beaming roblox accounts,https://github.com/LuaR0bloz/Colosploit,['exploit'],1,2022-09-30T14:41:39+0000,81603,2,,0,[]
Juuso1337/CVE-2021-41773,Apache 2.4.49 & 2.4.50 LFI to RCE exploit,https://github.com/Juuso1337/CVE-2021-41773,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2022-09-30T00:07:43+0000,9,1,Python,0,['CVE-2021-41773']
alvarogallardo/Clasificaci-n-de-curvas-de-luz-multi-banda-de-estrellas-peri-dicas-ALeRCE---ZTF,None,https://github.com/alvarogallardo/Clasificaci-n-de-curvas-de-luz-multi-banda-de-estrellas-peri-dicas-ALeRCE---ZTF,['rce'],1,2022-09-30T13:02:16+0000,0,0,,0,[]
Achraf-Louiza/Pretrained-Image-Recognition,"In this projet, we will create a code example for exploiting Keras pre-trained image recognition models to selected images",https://github.com/Achraf-Louiza/Pretrained-Image-Recognition,['exploit'],1,2022-09-30T13:32:04+0000,0,0,,0,[]
cyberanand1337x/Metasploit-android,None,https://github.com/cyberanand1337x/Metasploit-android,['metasploit module OR payload'],1,2022-09-30T14:23:43+0000,16635,0,Shell,0,[]
hupe1980/CVE-2021-3129,Laravel debug mode - Remote Code Execution (RCE),https://github.com/hupe1980/CVE-2021-3129,"['cve-2 OR cve_2', 'rce', 'remote code execution']",3,2022-09-30T21:02:22+0000,5,0,Python,0,['CVE-2021-3129']
Zweiya/Omnis-Dead-Frontier-2-PrivateCheat,Dead Frontier 2 PrivateCheat with 50 FEATURES INCLUDING AIMBOT + ESP AND A LOT MORE,https://github.com/Zweiya/Omnis-Dead-Frontier-2-PrivateCheat,['exploit'],1,2022-09-30T16:05:39+0000,0,1,,0,[]
Zweiya/EclipseWare-Free-Roblox-Exploits-v1.7,Roblox Eclipseware Exploits (over 50+ in one program),https://github.com/Zweiya/EclipseWare-Free-Roblox-Exploits-v1.7,['exploit'],1,2022-09-30T16:06:17+0000,0,1,,0,[]
Zweiya/Nyve-Keyless-Roblox-Premium-Exploit,KeyLess Nyve RobloxExploit - Over 10 FEATURES!,https://github.com/Zweiya/Nyve-Keyless-Roblox-Premium-Exploit,['exploit'],1,2022-09-30T16:07:34+0000,0,1,,0,[]
Kharos102/VmwareBlogBug,Just some non-exploitable vmware bug,https://github.com/Kharos102/VmwareBlogBug,['exploit'],1,2022-09-30T17:24:04+0000,1,0,,0,[]
sn-ravance/struts2-rce,None,https://github.com/sn-ravance/struts2-rce,['rce'],1,2022-09-30T19:25:04+0000,33100,0,Java,0,[]
jfcogliano/International-Exploitation,Supporting Documents for The Dynamics of International Exploitation,https://github.com/jfcogliano/International-Exploitation,['exploit'],1,2022-09-30T17:39:40+0000,3816,0,,0,[]
THE0FFICIALP0WER/ExtraSploit,None,https://github.com/THE0FFICIALP0WER/ExtraSploit,['sploit'],1,2022-09-30T18:44:45+0000,1,0,,0,[]
ryan-hughes/shellcode-prep,Handy Python script for converting shellcode .bin files to various formats.,https://github.com/ryan-hughes/shellcode-prep,['shellcode'],1,2022-09-30T15:33:45+0000,1,0,Python,0,[]
TheMemeSniper/aleks6,progam that exploits the unlimited attempts for assignments in ALEKS to achieve time goals,https://github.com/TheMemeSniper/aleks6,['exploit'],1,2022-09-30T19:28:54+0000,4,0,Python,0,[]
