full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-11-28T15:17:12+0000,815542,28805,Ruby,12694,[]
Vulncatic/JWT-Forwardshell,This is A Advanced forward shell abusing Rce Through Jwt Token's,https://github.com/Vulncatic/JWT-Forwardshell,['rce'],1,2022-11-28T04:12:12+0000,9,0,Python,0,[]
ishaaqziyan/ETHSecurity,"This Repository contains some popular source codes related to major exploits on the Ethereum Blockchain.  Disclaimer: Code in this repository are already exploited, so it is advised not to use any of this code for production. They should exclusively used o",https://github.com/ishaaqziyan/ETHSecurity,['exploit'],1,2022-11-28T05:57:03+0000,14,0,Solidity,0,[]
DoubtfulFox/Hacking-Walkthroughs,A place where I write walk-throughs for hacks or exploits I've done,https://github.com/DoubtfulFox/Hacking-Walkthroughs,['exploit'],1,2022-11-28T03:49:57+0000,4666,0,,0,[]
NuroC/Discord-Exploits,A script collection to Modify the Discord client,https://github.com/NuroC/Discord-Exploits,['exploit'],1,2022-11-28T13:47:59+0000,37,0,JavaScript,0,[]
c0dejump/HExHTTP,Header Exploitation HTTP,https://github.com/c0dejump/HExHTTP,['exploit'],1,2022-11-28T15:20:54+0000,8,0,Python,0,[]
bob11vrdp/CVE-2022-39425,CVE-2022-39425 PoC,https://github.com/bob11vrdp/CVE-2022-39425,"['cve poc', 'cve-2 OR cve_2']",2,2022-11-28T11:19:14+0000,152825,1,C,0,['CVE-2022-39425']
raiamna0/Elysion-of-Network-Analysis-Penetration-Testing-and-Vulnerability-Exploitation,FYP Documentation,https://github.com/raiamna0/Elysion-of-Network-Analysis-Penetration-Testing-and-Vulnerability-Exploitation,['exploit'],1,2022-11-28T06:56:16+0000,17779,0,PHP,0,[]
t3l3machus/wwwtree,"A utility for quickly and easily locating, web hosting and transferring resources (e.g., exploits/enumeration scripts) from your filesystem to a victim machine during privilege escalation.",https://github.com/t3l3machus/wwwtree,['exploit'],1,2022-11-28T16:14:30+0000,29,25,Python,3,[]
snow-kluster/Sheller,PoC Malware written in C++ that gives the attacker a reverse shell on the victims box ,https://github.com/snow-kluster/Sheller,['attack poc'],1,2022-11-28T12:16:49+0000,42296,0,C++,0,[]
