full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-06-06T12:03:36+0000,754302,27430,Ruby,12289,[]
Trhackno/CVE-2021-35064,None,https://github.com/Trhackno/CVE-2021-35064,['cve-2 OR cve_2'],1,2022-06-06T00:50:06+0000,14,0,Python,0,['CVE-2021-35064']
0xAgun/CVE-2022-26134,None,https://github.com/0xAgun/CVE-2022-26134,['cve-2 OR cve_2'],1,2022-06-06T08:19:24+0000,3,0,Python,0,['CVE-2022-26134']
rodnt/CVE_2022_26134-detect,None,https://github.com/rodnt/CVE_2022_26134-detect,['cve-2 OR cve_2'],1,2022-06-06T00:52:16+0000,363,0,Python,0,['CVE-2022-26134']
k4sth4/Juicy-Potato,Windows Privilege Escalation Exploit,https://github.com/k4sth4/Juicy-Potato,['exploit'],1,2022-06-06T12:44:14+0000,335,0,,0,[]
kwewrf/Juicy-Potato,Exploitation Using JP,https://github.com/kwewrf/Juicy-Potato,['exploit'],1,2022-06-06T07:45:27+0000,2,1,,0,[]
Vulnmachines/Confluence-CVE-2022-26134,None,https://github.com/Vulnmachines/Confluence-CVE-2022-26134,['cve-2 OR cve_2'],1,2022-06-06T07:47:06+0000,2,0,,0,['CVE-2022-26134']
greenhandatsjtu/CVE-2022-0847,CVE-2022-0847 used to achieve container escape,https://github.com/greenhandatsjtu/CVE-2022-0847,['cve-2 OR cve_2'],1,2022-06-06T13:59:32+0000,7,0,C,0,['CVE-2022-0847']
Nwqda/CVE-2022-26134,[PoC] Atlassian Confluence (CVE-2022-26134) - Unauthenticated OGNL injection vulnerability (RCE),https://github.com/Nwqda/CVE-2022-26134,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc', 'vulnerability poc']",5,2022-06-06T20:24:06+0000,19,113,Python,37,['CVE-2022-26134']
7ih/FE2-Tas-Tool-by-Exploit,Archived in case it gets deleted for whatever reason.,https://github.com/7ih/FE2-Tas-Tool-by-Exploit,['exploit'],1,2022-06-06T19:17:32+0000,63,0,Lua,0,[]
MateuszChmiest/YourServiceBook,"A React App with Car API ,it facilitates the storage of information about repairs and exploitation your car",https://github.com/MateuszChmiest/YourServiceBook,['exploit'],1,2022-06-06T12:50:13+0000,706,0,JavaScript,0,[]
jbaines-r7/through_the_wire,CVE-2022-26134 Proof of Concept,https://github.com/jbaines-r7/through_the_wire,"['cve poc', 'exploit']",2,2022-06-06T16:38:49+0000,21,87,Python,30,['CVE-2022-26134']
th3b3ginn3r/CVE-2022-26134-Exploit-Detection,This repository contains Yara rule and the method that a security investigator may want to use for CVE-2022-26134 threat hunting on their Linux confluence servers.,https://github.com/th3b3ginn3r/CVE-2022-26134-Exploit-Detection,"['cve-2 OR cve_2', 'exploit']",2,2022-06-06T19:37:27+0000,35,0,YARA,0,['CVE-2022-26134']
komomon/CVE-2022-30190-follina-Office-MSDT-Fixed,CVE-2022-30190-follina.py-修改版，可以自定义word模板，方便实战中钓鱼使用。,https://github.com/komomon/CVE-2022-30190-follina-Office-MSDT-Fixed,['cve-2 OR cve_2'],1,2022-06-06T07:19:53+0000,782,14,Python,1,['CVE-2022-30190']
exploit-nato/exploit-nato,Config files for my GitHub profile.,https://github.com/exploit-nato/exploit-nato,['exploit'],1,2022-06-06T13:27:41+0000,0,1,,0,[]
rf-peixoto/black_veil,A simple crypter for python code.,https://github.com/rf-peixoto/black_veil,['exploit'],1,2022-06-06T15:29:57+0000,20,0,Python,0,[]
hscorpion/CVE-2022-30190,None,https://github.com/hscorpion/CVE-2022-30190,['cve-2 OR cve_2'],1,2022-06-06T17:08:13+0000,0,0,HTML,0,['CVE-2022-30190']
W01fh4cker/Serein,【懒人神器】一款图形化、批量采集url、批量对采集的url进行各种nday检测的工具。可用于src挖掘、cnvd挖掘、0day利用、打造自己的武器库等场景。可以批量利用Actively Exploited Atlassian Confluence 0Day CVE-2022-26134。,https://github.com/W01fh4cker/Serein,"['0day', 'exploit']",2,2022-06-06T08:49:44+0000,67511,24,Python,7,['CVE-2022-26134']
TCATools/codedog_0Day_checker,None,https://github.com/TCATools/codedog_0Day_checker,['0day'],1,2022-06-06T09:15:47+0000,19224,0,,0,[]
SayedAbdo-99/Automation-Pentration-Testing,"Description: I used some Python tools and libraries (Metasploit and Nmap) to create a simple penetration testing system. Now, I'm trying to improve it to make it fully automated. Target: During my military service, they asked me for an application that sca",https://github.com/SayedAbdo-99/Automation-Pentration-Testing,['metasploit module OR payload'],1,2022-06-06T11:47:07+0000,23879,0,Python,0,[]
prooheckcp/ProNet,"ProNet is a signal manager that facilitates the connections between the Client and Server in Roblox. It allows you to create connections between the client and the server without having to manually create and manage remote events/remote functions, instead ",https://github.com/prooheckcp/ProNet,['exploit'],1,2022-06-06T11:17:58+0000,3584,0,Lua,0,[]
DragonTechRoyale/CTF-Solutions,Solutions and exploits of CTF challenges I've successfully pwned,https://github.com/DragonTechRoyale/CTF-Solutions,['exploit'],1,2022-06-06T23:56:40+0000,50,0,Python,0,[]
LinxzSec/kernel-exploits,A collection of kernel exploits written by me.,https://github.com/LinxzSec/kernel-exploits,['exploit'],1,2022-06-06T16:37:08+0000,12,2,C,0,[]
GamehunterKaan/AutoPWN-Suite,AutoPWN Suite is a project for scanning vulnerabilities and exploiting systems automatically.,https://github.com/GamehunterKaan/AutoPWN-Suite,['exploit'],1,2022-06-06T16:06:15+0000,3656,47,Python,3,[]
marcindn/Cybersecurity,Jakieś projekty o tematyce hakowania ,https://github.com/marcindn/Cybersecurity,['metasploit module OR payload'],1,2022-06-06T15:45:28+0000,14,0,Python,0,[]
tin-z/windbg-exploit-helper-scripts,JS scripts for windbg that i'll made for exploit development purpose,https://github.com/tin-z/windbg-exploit-helper-scripts,['exploit'],1,2022-06-06T22:33:31+0000,10653,5,JavaScript,0,[]
rootshooter/shellcoder,Shellcode generation and encoding utility,https://github.com/rootshooter/shellcoder,['shellcode'],1,2022-06-06T18:46:46+0000,381,8,Python,2,[]
hktalent/go_hacker_power_service,golang hacker tools,https://github.com/hktalent/go_hacker_power_service,"['0day', 'rce']",2,2022-06-06T03:37:38+0000,190,2,Go,0,[]
