full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
codingcore12/Extremely-Silent-JPG-Exploit-NEW-hq,None,https://github.com/codingcore12/Extremely-Silent-JPG-Exploit-NEW-hq,['exploit'],1,2023-11-11T23:29:32+0000,1,1,,0,[]
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-11-11T02:33:11+0000,974748,31583,Ruby,13592,[]
R3K1NG/XAttacker,X Attacker Tool ☣ Website Vulnerability Scanner & Auto Exploiter,https://github.com/R3K1NG/XAttacker,['exploit'],1,2023-11-11T05:35:28+0000,120,39,Perl,18,[]
robertdebock/ansible-role-cve_2018_19788,Test if your system is vulernable for cve_2018_19788.,https://github.com/robertdebock/ansible-role-cve_2018_19788,['cve-2 OR cve_2'],1,2023-11-11T08:40:12+0000,190,4,,1,['CVE-2018-19788']
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-11-11T04:31:20+0000,475560,362,REXX,38,[]
ersinerenler/CVE-2023-46022-Code-Projects-Blood-Bank-1.0-OOB-SQL-Injection-Vulnerability,None,https://github.com/ersinerenler/CVE-2023-46022-Code-Projects-Blood-Bank-1.0-OOB-SQL-Injection-Vulnerability,['cve-2 OR cve_2'],1,2023-11-11T11:03:15+0000,2,0,,0,['CVE-2023-46022']
dorian33160/Linux-Kernel-4.4.0-21_EXPLOIT,None,https://github.com/dorian33160/Linux-Kernel-4.4.0-21_EXPLOIT,['exploit'],1,2023-11-11T11:40:23+0000,20,0,,0,[]
CalegariMindSec/Exploit-CVE-2019-2725,A simple exploit for CVE-2019-2725.,https://github.com/CalegariMindSec/Exploit-CVE-2019-2725,"['cve-2 OR cve_2', 'exploit']",2,2023-11-11T13:33:36+0000,2,0,Shell,0,['CVE-2019-2725']
stevenjohnstone/cbcoracle,Exploit a CBC oracle for encryption or decryption,https://github.com/stevenjohnstone/cbcoracle,['exploit'],1,2023-11-11T15:38:06+0000,5,0,Go,0,[]
0xJayPi/vulnerability_POCs,Based on the POCs from DeFiVulnLabs Solidity Security Testing Guide,https://github.com/0xJayPi/vulnerability_POCs,"['vuln poc', 'vulnerability poc']",2,2023-11-11T16:29:00+0000,7,0,Solidity,0,[]
