full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-04-12T02:31:17+0000,722293,26903,Ruby,12133,[]
nevadex/exploits1,break out of restraints,https://github.com/nevadex/exploits1,['exploit'],1,2022-04-12T00:31:39+0000,0,0,,0,[]
selmer512/x86exploit,None,https://github.com/selmer512/x86exploit,['exploit'],1,2022-04-12T00:36:21+0000,0,0,C++,0,[]
Adia12528/Metaploit-Framework_6,This will help you install metasploit 6 in your termux without root && without any error in it.,https://github.com/Adia12528/Metaploit-Framework_6,['metasploit module OR payload'],1,2022-04-12T01:41:42+0000,0,0,Python,0,[]
infinitywings/IoT-Phantom-Delay-Attack,"Supplementary Materials of DSN 2022 paper ""IoT Phantom-Delay Attacks: Demystifying and Exploiting IoT Timeout Behaviors""",https://github.com/infinitywings/IoT-Phantom-Delay-Attack,['exploit'],1,2022-04-12T03:08:57+0000,159,0,Python,0,[]
antx-code/CVE-2022-24990,TerraMaster TOS Unauthenticated Attacker Vulnerability CVE-2022-24990,https://github.com/antx-code/CVE-2022-24990,"['cve-2 OR cve_2', 'rce']",2,2022-04-12T02:45:57+0000,0,0,,0,['CVE-2022-24990']
huaigu/zeroday_vue,Created with CodeSandbox,https://github.com/huaigu/zeroday_vue,['zeroday'],1,2022-04-12T03:26:43+0000,0,0,,0,[]
jax7sec/CVE-2022-22954,提供批量扫描URL以及执行命令功能。Workspace ONE Access 模板注入漏洞，可执行任意代码,https://github.com/jax7sec/CVE-2022-22954,['cve-2 OR cve_2'],1,2022-04-12T04:23:49+0000,0,0,Python,0,['CVE-2022-22954']
maddydevgits/rcew-aws-demo-git,official repo of my project,https://github.com/maddydevgits/rcew-aws-demo-git,['rce'],1,2022-04-12T05:03:22+0000,0,0,Python,0,[]
RIO007amo/metasploit,Nothing,https://github.com/RIO007amo/metasploit,['metasploit module OR payload'],1,2022-04-12T05:20:39+0000,0,0,,0,[]
