match,match_weight,repo_url,repo_full_name,repo_id
GHSA-JXGP-JGH3-8JC8,0.00035804,https://github.com/k4t3pr0/Nuclei-POC,k4t3pr0/Nuclei-POC,755416207
GHSA-JXGP-JGH3-8JC8,0.00006141,https://github.com/adysec/nuclei_poc,adysec/nuclei_poc,797010442
GHSA-JXGP-JGH3-8JC8,0.00000362,https://github.com/Live-Hack-CVE/full_database,Live-Hack-CVE/full_database,603381678
GHSA-JXGP-JGH3-8JC8,0.00000323,https://github.com/kaRaGODDD/cve_database,kaRaGODDD/cve_database,747924426
