full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rainstech/BotGPT,A ChatGPT exploit developed by me. Working so far. Will keep you updated.,https://github.com/rainstech/BotGPT,['exploit'],1,2023-10-06T21:37:12+0000,0,0,,0,[]
Ashutosh832/clear_trade,Empowering Farmers and Consumers in India by Ensuring Transparent Supply Chains that Guard Against Middlemen Exploitation.,https://github.com/Ashutosh832/clear_trade,['exploit'],1,2023-10-06T12:22:49+0000,1987,0,JavaScript,0,[]
0dayAK/0dayAK.github.io,None,https://github.com/0dayAK/0dayAK.github.io,['0day'],1,2023-10-06T15:47:56+0000,1385,0,JavaScript,0,[]
MikeTheHash/string-to-shellcode,A tool to encode strings!,https://github.com/MikeTheHash/string-to-shellcode,['shellcode'],1,2023-10-06T13:21:42+0000,1,0,Python,0,[]
nooway077/HoloLens2CVExperiments,This repo contains the project files used for my thesis work. ,https://github.com/nooway077/HoloLens2CVExperiments,['cve-2 OR cve_2'],1,2023-10-06T14:11:06+0000,5,1,,0,[]
edu-rodriguez/metasploit,None,https://github.com/edu-rodriguez/metasploit,['metasploit module OR payload'],1,2023-10-06T15:56:25+0000,3,0,,0,[]
TieuLong21Prosper/CVE-2021-3560,CVE-2021-3560 Bypass su - root,https://github.com/TieuLong21Prosper/CVE-2021-3560,['cve-2 OR cve_2'],1,2023-10-06T16:16:05+0000,2,0,Python,0,['CVE-2021-3560']
th3g3ntl3m4n84/visual-rce,None,https://github.com/th3g3ntl3m4n84/visual-rce,['rce'],1,2023-10-06T16:30:21+0000,0,0,C#,0,[]
petruliviuadetu/Voidware-Batch-Security,"Voidware is a program that sets security to your batch program, stopping it from getting exploited (note: Big exploits will get patched later)",https://github.com/petruliviuadetu/Voidware-Batch-Security,['exploit'],1,2023-10-06T16:47:42+0000,0,0,,0,[]
JuliaDiff/SparseDiffTools.jl,Fast jacobian computation through sparsity exploitation and matrix coloring,https://github.com/JuliaDiff/SparseDiffTools.jl,['exploit'],1,2023-10-06T01:42:13+0000,979,224,Julia,37,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-10-06T04:31:34+0000,2804900,354,REXX,36,[]
billchaison/Windows-Trix,Various techniques for exploiting Windows,https://github.com/billchaison/Windows-Trix,['exploit'],1,2023-10-06T17:15:38+0000,833,9,,1,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2023-10-06T01:40:41+0000,1372,1,HTML,0,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-10-06T00:31:33+0000,334363,5393,,1053,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2023-10-06T00:46:34+0000,42410,58,,30,[]
hhhrrrttt222111/Ethical-Hacking-Tools,Complete Listing and Usage of Tools used for Ethical Hacking,https://github.com/hhhrrrttt222111/Ethical-Hacking-Tools,['metasploit module OR payload'],1,2023-10-06T10:57:17+0000,244,1153,,208,[]
lsst-uk/lsst-ir-fusion,Development of code to exploit LSST and VISTA imaging,https://github.com/lsst-uk/lsst-ir-fusion,['exploit'],1,2023-10-06T10:29:58+0000,381310,2,Jupyter Notebook,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2023-10-06T04:07:07+0000,992375,86,,31,[]
thuml/LogME,"Code release for ""LogME: Practical Assessment of Pre-trained Models for Transfer Learning"" (ICML 2021) and Ranking and Tuning Pre-trained Models: A New Paradigm for Exploiting Model Hubs (JMLR 2022)",https://github.com/thuml/LogME,['exploit'],1,2023-10-06T00:57:50+0000,606,176,Python,17,[]
ContentGiraffe/CumSploit,None,https://github.com/ContentGiraffe/CumSploit,['sploit'],1,2023-10-06T03:18:35+0000,1764,0,,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-10-06T04:03:08+0000,417803,740,Python,179,[]
OverlordAkise/darkrp-exploits,A list of fun things to do with DarkRP addons,https://github.com/OverlordAkise/darkrp-exploits,['exploit'],1,2023-10-06T14:18:06+0000,118,23,Lua,5,[]
brightio/penelope,Penelope Shell Handler,https://github.com/brightio/penelope,['rce'],1,2023-10-06T12:35:51+0000,234,366,Python,61,[]
BrenoFariasdaSilva/University,"Here you can find basically most of the exercises I'm solving during my University journey. This repo will contain lots of folders inside of it, each of one related to one subject. It won't be limited to one language.",https://github.com/BrenoFariasdaSilva/University,['shellcode'],1,2023-10-06T02:04:32+0000,52093,0,Jupyter Notebook,0,[]
zhangzp9970/MIA,Unofficial pytorch implementation of paper: Model Inversion Attacks that Exploit Confidence Information and Basic Countermeasures,https://github.com/zhangzp9970/MIA,['exploit'],1,2023-10-06T00:58:26+0000,3102,18,Python,4,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-10-06T01:12:24+0000,2806,220,HTML,14,[]
R0rt1z2/kamakiri,MediaTek bootrom exploit,https://github.com/R0rt1z2/kamakiri,['exploit'],1,2023-10-06T20:55:46+0000,65,4,C,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-10-06T04:18:47+0000,2947,168,Python,13,[]
itachicoders/Solidity-Sploit,"Exploit for Hacking Roblox, Support multiples Api",https://github.com/itachicoders/Solidity-Sploit,"['exploit', 'sploit']",2,2023-10-06T00:07:19+0000,8853,0,Lua,0,[]
XaFF-XaFF/Shellcodev,Shellcodev is a tool designed to help and automate the process of shellcode creation. ,https://github.com/XaFF-XaFF/Shellcodev,['shellcode'],1,2023-10-06T16:56:24+0000,3992,95,C++,28,[]
sha0coder/scemu,x86 malware emulator,https://github.com/sha0coder/scemu,"['metasploit module OR payload', 'shellcode']",2,2023-10-06T19:22:04+0000,50781,157,Rust,22,[]
openwrt-xiaomi/xmir-patcher,Firmware patcher for Xiaomi routers,https://github.com/openwrt-xiaomi/xmir-patcher,['exploit'],1,2023-10-06T17:03:50+0000,18917,60,Python,16,[]
grantdadams/Rceattle_MSE,None,https://github.com/grantdadams/Rceattle_MSE,['rce'],1,2023-10-06T00:14:36+0000,652542,0,HTML,0,[]
hrbrmstr/cisa-known-exploited-vulns,Daily archiver & triage issue creator for new releases of CISA's Known Exploited Vulnerabilities list,https://github.com/hrbrmstr/cisa-known-exploited-vulns,['exploit'],1,2023-10-06T18:10:28+0000,10536,25,HTML,7,[]
HighDimensionalEconLab/symmetry_dynamic_programming,"Source for ""Exploiting Symmetry in High-Dimensional Dynamic Programming""",https://github.com/HighDimensionalEconLab/symmetry_dynamic_programming,['exploit'],1,2023-10-06T05:13:10+0000,1197,12,Python,3,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-10-06T11:15:21+0000,199156,5377,HTML,694,[]
isch1zo/buffy,Automated tool to exploit basic buffer overflow remotely and locally & x32 and x64 ,https://github.com/isch1zo/buffy,['exploit'],1,2023-10-06T03:26:39+0000,17,4,Python,2,[]
fzi-forschungszentrum-informatik/ros_bt_py,"This is a Behavior Tree library meant to be an alternative to SMACH, FlexBE and the like. It includes a ReactJS-based web GUI and all the building blocks you need to build moderately advanced mission control Behavior Trees without writing a single line of ",https://github.com/fzi-forschungszentrum-informatik/ros_bt_py,['remote code execution'],1,2023-10-06T08:02:46+0000,24835,11,Python,1,[]
EntySec/Pex,Python Exploitation is a collection of special tools for providing high quality penetration testing using pure python programming language.,https://github.com/EntySec/Pex,"['exploit', 'shellcode']",2,2023-10-06T12:35:24+0000,667,21,Python,3,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-10-06T00:09:45+0000,854,571,Shell,110,[]
GamerHack/GamerHack.github.io,PS4 Jailbreak for all exploitable firmwares,https://github.com/GamerHack/GamerHack.github.io,['exploit'],1,2023-10-06T16:43:05+0000,22808,31,JavaScript,22,[]
firefart/stunner,"Stunner is a tool to test and exploit STUN, TURN and TURN over TCP servers.",https://github.com/firefart/stunner,['exploit'],1,2023-10-06T12:10:54+0000,152,667,Go,40,[]
alvin-tosh/Infosec-and-Hacking-Scripts,"🚀  This is a collection of hacking🔥 and pentesting 🧐 scripts to help with enumeration, OSINT, exploitation and post exploitation automated scripts to make hacking easier🌠. Have fun!😎",https://github.com/alvin-tosh/Infosec-and-Hacking-Scripts,['exploit'],1,2023-10-06T06:29:52+0000,10240,99,Python,34,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-10-06T03:47:35+0000,126512,134,Go,36,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-10-06T09:56:00+0000,80570,4130,Go,497,[]
