full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
pa1nx9/exploit-again-lol,exploit again lol,https://github.com/pa1nx9/exploit-again-lol,['exploit'],1,2023-10-11T23:17:39+0000,1,0,,0,[]
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-10-11T16:37:16+0000,961005,31363,Ruby,13511,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2023-10-11T14:01:53+0000,22437,8831,JavaScript,2025,[]
rapid7/metasploit-payloads,Unified repository for different Metasploit Framework payloads,https://github.com/rapid7/metasploit-payloads,['metasploit module OR payload'],1,2023-10-11T16:57:40+0000,61204,1554,C,676,[]
veltzer/pytconf,"Configuration, command line and injection framework for python",https://github.com/veltzer/pytconf,['command injection'],1,2023-10-11T00:43:26+0000,2316,0,Python,11,[]
shaygitub/VulnDrvScan,this simple tool scans drivers for potential arbitrary writing vulnurabilities using their IAT. this tool was used as part of my windows rootkit to initially search for vulnurable drivers to exploit (before using CVE database),https://github.com/shaygitub/VulnDrvScan,['exploit'],1,2023-10-11T16:09:28+0000,0,0,C++,0,[]
redhat-appstudio-qe/test-app-169704112-NA_QT-exploit-depend,GitOps Repository,https://github.com/redhat-appstudio-qe/test-app-169704112-NA_QT-exploit-depend,['exploit'],1,2023-10-11T16:19:12+0000,0,0,,0,[]
BosskIG88/rootedMachine_writeups,Repo will serve to store the steps and processes taken to exploit vulnerabilities found within practice machines. All machines can be found on either on TryHackMe or HackTheBox.,https://github.com/BosskIG88/rootedMachine_writeups,['exploit'],1,2023-10-11T16:52:29+0000,0,0,,0,[]
un7n0wn/CVE-2023-35813-RCE,None,https://github.com/un7n0wn/CVE-2023-35813-RCE,"['cve-2 OR cve_2', 'rce']",2,2023-10-11T16:45:01+0000,0,0,,0,['CVE-2023-35813']
drsinaway/Exploit_Wordpress,None,https://github.com/drsinaway/Exploit_Wordpress,['exploit'],1,2023-10-11T17:06:47+0000,5,0,,0,[]
