full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
krypton612/hikivision,CVE-2017-7921 EXPLOIT,https://github.com/krypton612/hikivision,['exploit'],1,2023-07-04T23:27:28+0000,3,0,Shell,0,['CVE-2017-7921']
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2023-07-04T11:55:58+0000,904530,30580,Ruby,13311,[]
beefproject/beef,The Browser Exploitation Framework Project,https://github.com/beefproject/beef,['exploit'],1,2023-07-04T13:48:24+0000,22373,8556,JavaScript,1979,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2023-07-04T13:53:53+0000,13754,5709,Python,763,[]
secfigo/Awesome-Fuzzing,"A curated list of fuzzing resources ( Books, courses - free and paid, videos, tools, tutorials and vulnerable applications to practice on ) for learning Fuzzing and initial phases of Exploit Development like root cause analysis.",https://github.com/secfigo/Awesome-Fuzzing,['exploit'],1,2023-07-04T07:23:43+0000,163,4649,,809,[]
dthuerck/mapmap_cpu,"A high-performance general-purpose MRF MAP solver, heavily exploiting SIMD instructions.",https://github.com/dthuerck/mapmap_cpu,['exploit'],1,2023-07-04T07:44:10+0000,1071,93,C++,44,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos (@santosomar) and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2023-07-04T03:11:44+0000,79233,13972,Jupyter Notebook,2374,[]
guarnicolo/spa_to_png_csv,Plot .spa  as .png files and export also as .csv exploiting python read_spa code from lerkoah,https://github.com/guarnicolo/spa_to_png_csv,['exploit'],1,2023-07-04T10:39:51+0000,45,0,Python,0,[]
im-suman-roy/CVE-2019-9053,This is the Updated Python3 exploit for CVE-2019-9053,https://github.com/im-suman-roy/CVE-2019-9053,"['cve-2 OR cve_2', 'exploit']",2,2023-07-04T11:48:19+0000,3,0,Python,1,['CVE-2019-9053']
JeanJeanLeHaxor/exploit,None,https://github.com/JeanJeanLeHaxor/exploit,['exploit'],1,2023-07-04T12:45:35+0000,0,0,JavaScript,0,[]
arthurvmbl/private-machines-ctf,"Exploitable boxes that I built, the main goal was to learn about some vulnerabilities and how they work from inside.",https://github.com/arthurvmbl/private-machines-ctf,['exploit'],1,2023-07-04T13:19:01+0000,1,0,,0,[]
Ixemius/Stage-site-vitrine-exploitation-agricole,None,https://github.com/Ixemius/Stage-site-vitrine-exploitation-agricole,['exploit'],1,2023-07-04T14:19:26+0000,20,0,,0,[]
cyber-bytezz/NFC-Hacking,"This project showcases how to exploit vulnerabilities in NFC cards using Arduino and RFID technology. By leveraging the MFRC522 RFID module, you can read and write data on NFC cards. The code provided offers a foundation for interacting with NFC cards, rea",https://github.com/cyber-bytezz/NFC-Hacking,['exploit'],1,2023-07-04T14:03:26+0000,5,0,C++,0,[]
NamanMohnani/re-entrancy-vulnerabilities,Reentrancy exploit in smart contract security,https://github.com/NamanMohnani/re-entrancy-vulnerabilities,['exploit'],1,2023-07-04T15:10:41+0000,3,0,JavaScript,0,[]
PasinduBandaraa/Webguardian-ExploitArena,None,https://github.com/PasinduBandaraa/Webguardian-ExploitArena,['exploit'],1,2023-07-04T16:57:35+0000,63672,0,CSS,0,[]
ARPSyndicate/xlocate,the ultimate exploits/references finder,https://github.com/ARPSyndicate/xlocate,['exploit'],1,2023-07-04T19:20:11+0000,54703,39,Python,10,[]
