full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-05-17T00:35:56+0000,995474,32921,Ruby,13715,[]
jmmrcp/Minishare,Exploit for Minishare ,https://github.com/jmmrcp/Minishare,['exploit'],1,2024-05-17T17:04:28+0000,835,0,Python,0,[]
riyadRafiq/wearable-latent-embedding-exploitation,"[IJCAI 2024] Official TensorFlow implementation of ""Wearable Sensor-Based Few-Shot Continual Learning on Hand Gestures for Motor-Impaired Individuals via Latent Embedding Exploitation"".",https://github.com/riyadRafiq/wearable-latent-embedding-exploitation,['exploit'],1,2024-05-17T18:06:25+0000,4312,0,Python,0,[]
AiGptCode/WordPress-Auto-Admin-Account-and-Reverse-Shell-cve-2024-27956,WordPress Auto Admin Account Creation and Reverse Shell cve-2024-27956 automates the process of creating a new administrator account in a WordPress site and executing a reverse shell on the target server. It utilizes the wp-automatic plugin's CSV injection,https://github.com/AiGptCode/WordPress-Auto-Admin-Account-and-Reverse-Shell-cve-2024-27956,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2024-05-17T18:18:15+0000,110,46,Python,10,['CVE-2024-27956']
MEME-CODING/SPOTYHUBX,EXPLOIT HUB with convenient functions and a nice panel for the game from RUSSIAN developers. GO 👉,https://github.com/MEME-CODING/SPOTYHUBX,['exploit'],1,2024-05-17T19:23:16+0000,745,0,Lua,0,[]
zaythecluelessdev/Bug-bounty-tools,"MY tools, exploits",https://github.com/zaythecluelessdev/Bug-bounty-tools,['exploit'],1,2024-05-17T18:34:29+0000,7,0,Python,0,[]
danielowen321/Metasploitable2-HomeLab,None,https://github.com/danielowen321/Metasploitable2-HomeLab,['metasploit module OR payload'],1,2024-05-17T03:21:07+0000,9,0,,0,[]
absholi7ly/Apache-OFBiz-Directory-Traversal-exploit,None,https://github.com/absholi7ly/Apache-OFBiz-Directory-Traversal-exploit,['exploit'],1,2024-05-17T04:23:39+0000,2,8,,1,[]
dinofrombc/roblox-scripts,Dino's Roblox Scripts for Exploiting.,https://github.com/dinofrombc/roblox-scripts,['exploit'],1,2024-05-17T02:34:34+0000,32,0,,0,[]
Maalfer/CVE-2024-23897,"Poc para explotar la vulnerabilidad CVE-2024-23897 en versiones 2.441 y anteriores de Jenkins, mediante la cual podremos leer archivos internos del sistema sin estar autenticados",https://github.com/Maalfer/CVE-2024-23897,"['cve poc', 'cve-2 OR cve_2']",2,2024-05-17T11:54:26+0000,5,2,Python,0,['CVE-2024-23897']
vVv-Keys/AUTOMATED-PENTEST-WINDOWS,This Python script provides a comprehensive automated penetration testing tool for performing various security assessments and tests on a target system or network. It leverages popular tools and techniques commonly used in penetration testing to identify v,https://github.com/vVv-Keys/AUTOMATED-PENTEST-WINDOWS,['exploit'],1,2024-05-17T07:48:51+0000,27,2,Python,0,[]
vVv-Keys/AUTOMATED-PENTEST-LINUX,This automated penetration testing tool is designed to streamline the process of conducting security assessments and penetration tests on target systems. It offers a wide range of features and functionalities to assist security professionals in identifying,https://github.com/vVv-Keys/AUTOMATED-PENTEST-LINUX,['exploit'],1,2024-05-17T07:50:02+0000,13,1,Shell,0,[]
peetKh/shikataganai-decoder,Decoder for Shikata Ga Nai encoded shellcodes,https://github.com/peetKh/shikataganai-decoder,['shellcode'],1,2024-05-17T05:23:35+0000,7,0,Python,0,[]
truonghuuphuc/CVE-2024-4352-Poc,CVE-2024-4352 Tutor LMS Pro <= 2.7.0 - Missing Authorization to SQL Injection,https://github.com/truonghuuphuc/CVE-2024-4352-Poc,"['cve poc', 'cve-2 OR cve_2']",2,2024-05-17T08:03:00+0000,7356,0,,0,['CVE-2024-4352']
seanberlin724/Software-Security-Labs-Series,"Orchestrated a series of five labs and a final project focusing on stack buffer overflow, Return-Oriented Programming (ROP), and kernel exploitation.",https://github.com/seanberlin724/Software-Security-Labs-Series,['exploit'],1,2024-05-17T04:15:24+0000,9461,0,Python,0,[]
FedericoTorres233/CVE-2019-9053-Fixed,CVE-2019-9054 exploit added support for python3 + bug fixes,https://github.com/FedericoTorres233/CVE-2019-9053-Fixed,"['cve-2 OR cve_2', 'exploit']",2,2024-05-17T01:03:40+0000,158,0,,0,"['CVE-2019-9053', 'CVE-2019-9054']"
d3ndr1t30x/blueprint,Exploit code for Blueprint room on TryHackMe.,https://github.com/d3ndr1t30x/blueprint,['exploit'],1,2024-05-17T00:59:42+0000,6,0,Python,0,[]
rix4uni/rcert,Recursive Certificate_Subject_Alternative_Name Scan,https://github.com/rix4uni/rcert,['rce'],1,2024-05-17T01:13:20+0000,6,0,Shell,0,[]
Rishabh-R-a-j/RCE,Remote code execution,https://github.com/Rishabh-R-a-j/RCE,"['rce', 'remote code execution']",2,2024-05-17T02:41:21+0000,213,0,JavaScript,0,[]
Ruaad7/test_git_RCE,None,https://github.com/Ruaad7/test_git_RCE,['rce'],1,2024-05-17T03:08:15+0000,3,0,,0,[]
10cks/CVE-2024-21111-del,None,https://github.com/10cks/CVE-2024-21111-del,['cve-2 OR cve_2'],1,2024-05-17T03:13:21+0000,12,0,C++,0,['CVE-2024-21111']
CodeInvers3/PPPwn_ow,Autorun pppwn exploit PS4,https://github.com/CodeInvers3/PPPwn_ow,['exploit'],1,2024-05-17T16:49:28+0000,26,1,Shell,0,[]
Chrisaacosta/Solara-Executor,"Solara Executor redefines Windows exploitation with its user-friendly design and advanced features. Developed by expert reverse engineers, Solara ensures a seamless gaming experience. With awesome functions it simplifies script management. Experience insta",https://github.com/Chrisaacosta/Solara-Executor,['exploit'],1,2024-05-17T05:03:07+0000,1,1,,1,[]
