full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-06-17T12:48:47+0000,757975,27520,Ruby,12320,[]
meshack-ai/exploiter.sh,Bash tool ,https://github.com/meshack-ai/exploiter.sh,['exploit'],1,2022-06-17T09:00:39+0000,1,0,Shell,0,[]
tz4678/CCAEF-Exploit,"China, please destroy USA and kill all americans 🙏",https://github.com/tz4678/CCAEF-Exploit,['exploit'],1,2022-06-17T14:45:38+0000,10,0,PHP,0,[]
Karmaz95/crimson_wisp,Windows Post-Exploitation tools wrapper,https://github.com/Karmaz95/crimson_wisp,['exploit'],1,2022-06-17T21:30:33+0000,5,1,,0,[]
F-r-o-i-d/GoExF,A Golang Post-Exploitation Framework,https://github.com/F-r-o-i-d/GoExF,['exploit'],1,2022-06-17T09:42:55+0000,43,1,Go,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2022-06-17T02:01:08+0000,8205,0,Go,0,[]
danielunderwood/exploited-vulns-feed,Turning CISA's exploited vulnerabilities catalog into a feed with Cloudflare Workers,https://github.com/danielunderwood/exploited-vulns-feed,['exploit'],1,2022-06-17T01:02:53+0000,13,0,Rust,0,[]
kmeps4/CVE-2022-22620,CVE-2022-22620: Use-after-free in Safari,https://github.com/kmeps4/CVE-2022-22620,['cve-2 OR cve_2'],1,2022-06-17T23:07:58+0000,16,0,HTML,0,['CVE-2022-22620']
YannikG/tsbe-cybersec-follina,MS Word Follina attack PoC,https://github.com/YannikG/tsbe-cybersec-follina,['attack poc'],1,2022-06-17T13:14:27+0000,10,0,,0,[]
Noxiuam/Ascension,"An experimental Minecraft exploit client for Alpha v1.2.6, this is for educational purposes only!",https://github.com/Noxiuam/Ascension,['exploit'],1,2022-06-17T17:15:04+0000,6470,0,Java,0,[]
Karmaz95/crimson_lisp,Linux Post-Exploitation tools wrapper,https://github.com/Karmaz95/crimson_lisp,['exploit'],1,2022-06-17T22:47:18+0000,50923,6,Shell,0,[]
