full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2024-05-18T14:47:17+0000,16291,6812,Python,841,[]
hydradedgaming/MacSploit_Themes,None,https://github.com/hydradedgaming/MacSploit_Themes,['sploit'],1,2024-05-18T12:48:45+0000,12,0,JavaScript,0,[]
solaritygh/blog,"my website + blog, code structure REALLY unclean.",https://github.com/solaritygh/blog,['exploit'],1,2024-05-18T17:36:40+0000,52,0,JavaScript,0,[]
jamesmcdonagh/Known_Exploited_Vulnerabilities_Scanner,kev_search,https://github.com/jamesmcdonagh/Known_Exploited_Vulnerabilities_Scanner,['exploit'],1,2024-05-18T18:38:38+0000,198,1,Python,0,[]
OsGrGreen/4X4D-WIP,"Explore, Expand, Exploit, Exterminate or Decline, Destruction, Dissolution, Division",https://github.com/OsGrGreen/4X4D-WIP,['exploit'],1,2024-05-18T09:01:16+0000,4,0,,0,[]
Mohamed-Haneef/Exploit-box,"Exploit-box: Your go-to hub for diverse exploit scripts. From penetration testing to vulnerability assessments, it offers a rich collection to tackle cybersecurity challenges. Join with me, empower your skills, and stay ahead in the cyber realm!",https://github.com/Mohamed-Haneef/Exploit-box,['exploit'],1,2024-05-18T06:39:29+0000,7,0,C,0,[]
Giosinio/shellshock-demo,This repository contains a fastapi REST service that is vulnerable to the Shellshock exploit and a Java REST API that stores/retrieves data about vulnerable servers.,https://github.com/Giosinio/shellshock-demo,['exploit'],1,2024-05-18T09:13:00+0000,2296,0,Java,0,[]
4xura/binaryShellcodeLoader,"Recently, I have a demmand for encoding a Linux-cmd-64bit shellcode to bypass some security checks. There are a lot shellcode loaders for Windows machine to generate an executable to run, but rarely for the elf binary in Linux Systyem. So I make a simple f",https://github.com/4xura/binaryShellcodeLoader,['shellcode'],1,2024-05-18T03:31:12+0000,6,0,Python,0,[]
EagleSpyRat/EagleSpy-v5.0,EagleSpy v5.0 is the best and most powerful Android remote control hacking Program 🔥🦅,https://github.com/EagleSpyRat/EagleSpy-v5.0,['exploit'],1,2024-05-18T14:30:36+0000,607,1,,0,[]
lintdy/rce,None,https://github.com/lintdy/rce,['rce'],1,2024-05-18T18:26:14+0000,8765,0,Python,1,[]
10cks/CVE-2024-27460-installer,None,https://github.com/10cks/CVE-2024-27460-installer,['cve-2 OR cve_2'],1,2024-05-18T02:26:08+0000,0,0,,0,['CVE-2024-27460']
Rubioo02/CVE-2024-29895,CVE-2024-29895 _ RCE on CACTI 1.3.X dev,https://github.com/Rubioo02/CVE-2024-29895,"['cve-2 OR cve_2', 'rce']",2,2024-05-18T12:49:29+0000,5,2,Python,0,['CVE-2024-29895']
n1h1lu5/exploit-chronicles,Showcasing interesting exploits that I either thought about or have seen in the wild,https://github.com/n1h1lu5/exploit-chronicles,['exploit'],1,2024-05-18T00:49:19+0000,0,0,,0,[]
Duimpie09/FiveM-EulenCheats,"Providing the best undetected FiveM, RageMP, Alt-V, GTA V mod menu for pvp and with never before seen exploits. Updated May!",https://github.com/Duimpie09/FiveM-EulenCheats,['exploit'],1,2024-05-18T01:02:11+0000,1852,1,,0,[]
codingcore14/SILENT-PDF-EXPLOIT-CLEAN-zw,None,https://github.com/codingcore14/SILENT-PDF-EXPLOIT-CLEAN-zw,['exploit'],1,2024-05-18T01:07:02+0000,2,1,,0,[]
codingcore14/SILENT-DOC-EXPLOIT-CLEAN-zw,None,https://github.com/codingcore14/SILENT-DOC-EXPLOIT-CLEAN-zw,['exploit'],1,2024-05-18T01:08:11+0000,2,1,,0,[]
codingcore14/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-zw,None,https://github.com/codingcore14/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-zw,['exploit'],1,2024-05-18T01:08:48+0000,2,1,,0,[]
codingcore14/Extremely-Silent-JPG-Exploit-NEW-zw,None,https://github.com/codingcore14/Extremely-Silent-JPG-Exploit-NEW-zw,['exploit'],1,2024-05-18T01:09:27+0000,2,1,,0,[]
dinofrombc/roblox-scripts,Dino's Roblox Scripts for Exploiting.,https://github.com/dinofrombc/roblox-scripts,['exploit'],1,2024-05-18T00:33:19+0000,34,0,,0,[]
xboxoneresearch/CVE-2023-21768-dotnet,C# / .NET version of CVE-2023-21768,https://github.com/xboxoneresearch/CVE-2023-21768-dotnet,['cve-2 OR cve_2'],1,2024-05-18T05:22:16+0000,26,6,C#,0,['CVE-2023-21768']
AiGptCode/WordPress-Auto-Admin-Account-and-Reverse-Shell-cve-2024-27956,WordPress Auto Admin Account Creation and Reverse Shell cve-2024-27956 automates the process of creating a new administrator account in a WordPress site and executing a reverse shell on the target server. It utilizes the wp-automatic plugin's CSV injection,https://github.com/AiGptCode/WordPress-Auto-Admin-Account-and-Reverse-Shell-cve-2024-27956,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2024-05-18T09:40:01+0000,112,49,Python,10,['CVE-2024-27956']
map220v/kirin710_bootrom_exploit,Tested on Honor 8x,https://github.com/map220v/kirin710_bootrom_exploit,['exploit'],1,2024-05-18T19:25:55+0000,12247,2,Python,0,[]
woiz-FF/WinRAR-Exploit-Builder,The WinRAR Exploit Builder is a C# project designed to create an exploit targeting a vulnerability in WinRAR.,https://github.com/woiz-FF/WinRAR-Exploit-Builder,"['0day', 'exploit']",2,2024-05-18T04:53:18+0000,241,0,C#,0,[]
shiny-laboratory/Lnk-exploit,🌐An lnk exploit (fake txt) for starting files with other extensions silently. Works on Windows 7 or higher,https://github.com/shiny-laboratory/Lnk-exploit,['exploit'],1,2024-05-18T21:45:40+0000,13,9,,2,[]
dest-3/CVE-2023-46012,LINKSYS AC1900 EA7500v3 IGD UPnP Stack Buffer Overflow Remote Code Execution Vulnerability,https://github.com/dest-3/CVE-2023-46012,"['cve-2 OR cve_2', 'remote code execution']",2,2024-05-18T05:48:11+0000,27,3,Python,2,['CVE-2023-46012']
adysec/nuclei_poc,Nuclei POC，每日更新,https://github.com/adysec/nuclei_poc,['exploit'],1,2024-05-18T12:31:44+0000,74543,5,,2,[]
wetor/PPPwn_go,Go rewrite of PPPwn - PlayStation 4 PPPoE RCE,https://github.com/wetor/PPPwn_go,['rce'],1,2024-05-18T08:03:15+0000,105,6,Go,0,[]
Nesiramaz/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/Nesiramaz/UAC-Bypass-FUD,['exploit'],1,2024-05-18T04:58:13+0000,225,0,C#,1,[]
Zakaria-Farahi/Automated-Recon-for-Web-exploitation,None,https://github.com/Zakaria-Farahi/Automated-Recon-for-Web-exploitation,['exploit'],1,2024-05-18T10:58:34+0000,32,2,Shell,1,[]
Lkshjnj/exploit_access_control,None,https://github.com/Lkshjnj/exploit_access_control,['exploit'],1,2024-05-18T04:30:43+0000,1,0,Python,0,[]
germansocastro/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - moom825/Discord-RAT-2.0",https://github.com/germansocastro/Discord-RAT-2.0,['exploit'],1,2024-05-18T04:37:09+0000,11104,0,C#,0,[]
Sfkdr/Roblox-Exploit-API,A C# Roblox Exploiting API for the UWP distribution of the game. Its basically WeAreDevs API but it bypasses Byfron. - game-hax/Roblox-Exploit-API,https://github.com/Sfkdr/Roblox-Exploit-API,['exploit'],1,2024-05-18T04:37:18+0000,84,0,C#,0,[]
germansocastro/Roblox-Exploit-API,A C# Roblox Exploiting API for the UWP distribution of the game. Its basically WeAreDevs API but it bypasses Byfron. - game-hax/Roblox-Exploit-API,https://github.com/germansocastro/Roblox-Exploit-API,['exploit'],1,2024-05-18T04:37:11+0000,81,0,C#,0,[]
religioususer/RELIGIA,RELIGIA is a Roblox Exploit created for being smarter than me.,https://github.com/religioususer/RELIGIA,['exploit'],1,2024-05-18T22:17:45+0000,11,0,Lua,0,[]
Chrisaacosta/Solara-Executor,"Solara Executor redefines Windows exploitation with its user-friendly design and advanced features. Developed by expert reverse engineers, Solara ensures a seamless gaming experience. With awesome functions it simplifies script management. Experience insta",https://github.com/Chrisaacosta/Solara-Executor,['exploit'],1,2024-05-18T05:02:58+0000,1,1,,1,[]
sgxgsx/BlueToolkit," BlueToolkit is an extensible Bluetooth Classic vulnerability testing framework that helps uncover new and old vulnerabilities in Bluetooth-enabled devices. Could be used in the vulnerability research, penetration testing and bluetooth hacking. We also col",https://github.com/sgxgsx/BlueToolkit,['exploit'],1,2024-05-18T19:19:39+0000,79,63,Shell,7,[]
CodeInvers3/PPPwn_ow,Autorun pppwn exploit PS4,https://github.com/CodeInvers3/PPPwn_ow,['exploit'],1,2024-05-18T14:43:57+0000,81,1,CSS,0,[]
X-Projetion/CVE-2023-4596-Vulnerable-Exploit-and-Checker-Version,CVE-2023-4596 Vulnerable Exploit and Checker Version,https://github.com/X-Projetion/CVE-2023-4596-Vulnerable-Exploit-and-Checker-Version,"['cve-2 OR cve_2', 'exploit']",2,2024-05-18T02:12:16+0000,18,0,Python,0,['CVE-2023-4596']
WHOISshuvam/CVE-2015-1397,None,https://github.com/WHOISshuvam/CVE-2015-1397,['cve-2 OR cve_2'],1,2024-05-18T02:39:42+0000,2,0,Python,0,['CVE-2015-1397']
jobson-batista/hacking-book,"Estudos do Livro ""Hacking: The Art of Exploitation"" de Jon Erickson",https://github.com/jobson-batista/hacking-book,['exploit'],1,2024-05-18T12:24:10+0000,28,1,C,0,[]
kkalus/SkriptGG,"Providing the best undetected FiveM, RageMP, Alt-V, GTA V mod menu for pvp and with never before seen exploits and more multiplayer game cheats.",https://github.com/kkalus/SkriptGG,['exploit'],1,2024-05-18T17:03:45+0000,0,1,C++,0,[]
LevsonGames/test,Base Roblox exploiters tools in one location,https://github.com/LevsonGames/test,['exploit'],1,2024-05-18T15:30:42+0000,1,0,,0,[]
TheErrorExe/browserhax,Browserhax Exploit by zoogie in German!,https://github.com/TheErrorExe/browserhax,['exploit'],1,2024-05-18T16:08:15+0000,12,0,HTML,0,[]
Zombie-Kaiser/CVE-2024-21338-x64-build-,Local Privilege Escalation from Admin to Kernel vulnerability on Windows 10 and Windows 11 operating systems with HVCI enabled.,https://github.com/Zombie-Kaiser/CVE-2024-21338-x64-build-,['cve-2 OR cve_2'],1,2024-05-18T15:42:47+0000,1164,2,,0,['CVE-2024-21338']
LevsonGames/BaseHub-Roblox-test-,Base Roblox exploiters tools in one location,https://github.com/LevsonGames/BaseHub-Roblox-test-,['exploit'],1,2024-05-18T15:43:47+0000,10,0,Lua,0,[]
LevsonGames/BaseHub-Roblox-TEST-2-,Base Roblox exploiters tools in one location,https://github.com/LevsonGames/BaseHub-Roblox-TEST-2-,['exploit'],1,2024-05-18T15:45:53+0000,10,0,,0,[]
LevsonGames/BaseHub-Roblox,Base Roblox exploiters tools in one location,https://github.com/LevsonGames/BaseHub-Roblox,['exploit'],1,2024-05-18T17:06:08+0000,31,0,Lua,0,[]
igorjoz/vulnerability-vault,"Site to practice vulnerabilities like XSS, SQL Injection, Command Injection for Cybersecurity course at Gdańsk University of Technology",https://github.com/igorjoz/vulnerability-vault,['command injection'],1,2024-05-18T16:10:58+0000,0,0,HTML,0,[]
pratokko/exploits,None,https://github.com/pratokko/exploits,['exploit'],1,2024-05-18T16:59:09+0000,0,0,Solidity,0,[]
M507/CVE-2024-32002,local poc for CVE-2024-32002,https://github.com/M507/CVE-2024-32002,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2024-05-18T19:32:18+0000,7,3,Shell,1,['CVE-2024-32002']
mzdaemon/signatus_poc,POC I developed as a training on my  reverse engineering/exploit development skills,https://github.com/mzdaemon/signatus_poc,['exploit'],1,2024-05-18T18:33:58+0000,2,0,Python,0,[]
K3ysTr0K3R/CVE-2014-6271-EXPLOIT,A PoC exploit for CVE-2014-6271 - Shellshock,https://github.com/K3ysTr0K3R/CVE-2014-6271-EXPLOIT,"['cve poc', 'cve-2 OR cve_2', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",6,2024-05-18T19:56:23+0000,6,0,Python,0,['CVE-2014-6271']
SleepTheGod/Keybase-0day,Keybase Account Exploit,https://github.com/SleepTheGod/Keybase-0day,"['0day', 'exploit']",2,2024-05-18T21:05:31+0000,1,2,Python,1,[]
Royqlx/Multi-Armed-Bandit-Algorithm-Simulation,This repository contains a Python implementation of the multi-armed bandit algorithm using an epsilon-greedy strategy. The project demonstrates the exploration-exploitation trade-off in reinforcement learning through a simulation with different epsilon val,https://github.com/Royqlx/Multi-Armed-Bandit-Algorithm-Simulation,['exploit'],1,2024-05-18T21:33:15+0000,78,0,Jupyter Notebook,0,[]
codingcore14/SILENT-PDF-EXPLOIT-CLEAN-gs,None,https://github.com/codingcore14/SILENT-PDF-EXPLOIT-CLEAN-gs,['exploit'],1,2024-05-18T23:33:30+0000,2,1,,0,[]
codingcore14/SILENT-DOC-EXPLOIT-CLEAN-gs,None,https://github.com/codingcore14/SILENT-DOC-EXPLOIT-CLEAN-gs,['exploit'],1,2024-05-18T23:34:27+0000,2,1,,0,[]
codingcore14/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-gs,None,https://github.com/codingcore14/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-gs,['exploit'],1,2024-05-18T23:35:05+0000,2,1,,0,[]
offsoc/exploitdb,None,https://github.com/offsoc/exploitdb,['exploit'],1,2024-05-18T15:32:19+0000,242963,0,C,0,[]
omrina/Binary-Exploitation-Solutions,"Exercises of binary exploitation and their solution, with detailed walkthrough",https://github.com/omrina/Binary-Exploitation-Solutions,['exploit'],1,2024-05-18T15:55:43+0000,1066,0,Python,0,[]
fxizxn/CSRF-ML-SHIELD,CSRF (Cross-site Request Forgery) is an cyber attack where the threat actor gains unauthorized access without the knowledge of users. The CSRF ML SHIELD is a ML tool that can detect and predict the web vulnerabilities and attacks that can be exploited by a,https://github.com/fxizxn/CSRF-ML-SHIELD,['exploit'],1,2024-05-18T15:16:38+0000,2,0,,0,[]
safebuffer/CVE-2024-32002,CVE-2024-32002 RCE PoC,https://github.com/safebuffer/CVE-2024-32002,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2024-05-18T15:12:59+0000,3,6,Shell,2,['CVE-2024-32002']
villaroot/BSidesRGV2024,BSidesRGV 2024 - Exploiting Vulnerabilities: Common PenTesting Wins,https://github.com/villaroot/BSidesRGV2024,['exploit'],1,2024-05-18T05:47:54+0000,9702,0,,0,[]
sarkersaadahmed/Optimizing-Delivery-Routes-to-Minimize-travelling-distance-and-time-using-Quantum-Computing,->This repository will remain as my research thesis on Optimizing Delivery Routes to Minimize travelling distance and time using Quantum Computing where I have explained why making use of quantum computing to exploit solutions to problems like TSP can be b,https://github.com/sarkersaadahmed/Optimizing-Delivery-Routes-to-Minimize-travelling-distance-and-time-using-Quantum-Computing,['exploit'],1,2024-05-18T10:05:20+0000,8,0,Python,0,[]
hvm/shellcode,Shellcode examples to illustrate a few concepts,https://github.com/hvm/shellcode,['shellcode'],1,2024-05-18T06:57:15+0000,14,0,,0,[]
