full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-05-08T21:05:55+0000,991215,32887,Ruby,13701,[]
amocsub/rce-test,None,https://github.com/amocsub/rce-test,['rce'],1,2024-05-08T13:45:01+0000,25,0,Python,2,[]
00000rest/py_trustwallet_wasm,"(CVE-2023-31290) Trust Wallet Core before 3.1.1, as used in the Trust Wallet browser extension before 0.0.183, allows theft of funds because the entropy is 32 bits, as exploited in the wild in December 2022 and March 2023.",https://github.com/00000rest/py_trustwallet_wasm,['exploit'],1,2024-05-08T17:05:48+0000,17,0,Python,1,['CVE-2023-31290']
Nesiramaz/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/Nesiramaz/UAC-Bypass-FUD,['exploit'],1,2024-05-08T04:54:52+0000,33,0,C#,0,[]
andrewsferreira/All-in-One-Pentest-Toolkit,"All-in-One Pentest Toolkit: Dive into our GitHub repository for a curated collection of tools and scripts for penetration testing. From reconnaissance to exploitation, streamline your security assessments with our comprehensive toolkit. Stay updated with t",https://github.com/andrewsferreira/All-in-One-Pentest-Toolkit,['exploit'],1,2024-05-08T00:52:25+0000,1,0,,0,[]
bsm1244/InvisiHammer,Preparation for exploitations,https://github.com/bsm1244/InvisiHammer,['exploit'],1,2024-05-08T02:26:06+0000,11,0,,0,[]
mil4ne/CVE-2024-23897-Jenkins-4.441,None,https://github.com/mil4ne/CVE-2024-23897-Jenkins-4.441,['cve-2 OR cve_2'],1,2024-05-08T02:34:04+0000,2,0,C++,0,['CVE-2024-23897']
michredteam/rteam,"This program serves as a versatile tool for handling shellcode, offering functionalities for testing, debugging, and generating executable PE files",https://github.com/michredteam/rteam,['shellcode'],1,2024-05-08T03:57:37+0000,16,0,,0,[]
jrbH4CK/CVE-2022-22963,None,https://github.com/jrbH4CK/CVE-2022-22963,['cve-2 OR cve_2'],1,2024-05-08T04:32:54+0000,0,0,Shell,0,['CVE-2022-22963']
c4cnm/CVE-2024-3867,"This repository shows u some information on this vulnerability, which were found by me.",https://github.com/c4cnm/CVE-2024-3867,['cve-2 OR cve_2'],1,2024-05-08T06:33:05+0000,16,0,,0,['CVE-2024-3867']
Tux-MacG1v/A-ULTIMATE-FINDER,"This tool is designed to swiftly identify and exploit vulnerabilities within web systems, boasting remarkable speed and efficiency.",https://github.com/Tux-MacG1v/A-ULTIMATE-FINDER,['exploit'],1,2024-05-08T13:07:38+0000,2576,3,Python,1,[]
malikyousef/RCE-IFE,None,https://github.com/malikyousef/RCE-IFE,['rce'],1,2024-05-08T09:24:44+0000,0,0,,0,[]
criminalinfluencer/XenForo-Dos-Poc,XenForo CSS Load DoS Exploit PoC,https://github.com/criminalinfluencer/XenForo-Dos-Poc,['exploit'],1,2024-05-08T12:57:59+0000,9,0,Python,0,[]
rweijnen/ivanti-automationmanager-exploit,Exploit for Ivanti Automation Manager CVE-2022-44569,https://github.com/rweijnen/ivanti-automationmanager-exploit,['exploit'],1,2024-05-08T13:26:27+0000,12,1,PowerShell,0,['CVE-2022-44569']
uniub/kioskexploiturls,A ton of urls for kiosk exploits :),https://github.com/uniub/kioskexploiturls,['exploit'],1,2024-05-08T14:09:38+0000,3,0,,0,[]
Miguer-dev/blind_sqli_extractor,Tool to automate the process of exploiting blind SQL injection vulnerabilities.,https://github.com/Miguer-dev/blind_sqli_extractor,['exploit'],1,2024-05-08T15:49:33+0000,46,0,Python,0,[]
CtLwJLum/Roblox-Executor-Cheat-Hack-Exploit-Injector-AI-Panel,executor roblox bypass roblox-executor roblox-script-executor free-roblox-executor executor-roblox byfron-bypass byfron-bypass-roblox nezur nezur-external roblox-external roblox-byfron-bypass-executor,https://github.com/CtLwJLum/Roblox-Executor-Cheat-Hack-Exploit-Injector-AI-Panel,['exploit'],1,2024-05-08T17:04:40+0000,2,0,,0,[]
Olisten/FiveM-External-Cheat-KeyAuth-System,"ActiveBypass is a cheat tool designed for the game FiveM. It offers various features such as aimbot, triggerbot, exploits, and settings customization.",https://github.com/Olisten/FiveM-External-Cheat-KeyAuth-System,['exploit'],1,2024-05-08T17:07:28+0000,303,1,C++,0,[]
hasherezade/shellc_encoder,Standalone Metasploit-like XOR encoder for shellcode,https://github.com/hasherezade/shellc_encoder,"['metasploit module OR payload', 'shellcode']",2,2024-05-08T23:15:28+0000,24,15,C,0,[]
