full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
k00kx/CVE-2023-24488,Reversing Citrix Gateway for XSS,https://github.com/k00kx/CVE-2023-24488,['cve-2 OR cve_2'],1,2023-07-01T23:38:28+0000,1,0,,0,['CVE-2023-24488']
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2023-07-01T02:00:54+0000,27534,10356,Python,1617,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2023-07-01T15:22:47+0000,13728,5700,Python,762,[]
veltzer/pytconf,"Configuration, command line and injection framework for python",https://github.com/veltzer/pytconf,['command injection'],1,2023-07-01T14:41:11+0000,1982,0,Python,11,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos (@santosomar) and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2023-07-01T13:55:04+0000,79519,13961,Jupyter Notebook,2371,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-07-01T04:31:24+0000,855580,310,REXX,31,[]
BubaProgrammer/S1Exploit,"Windows Exploit using BadUSB to install this to victim computer, and managing it",https://github.com/BubaProgrammer/S1Exploit,['exploit'],1,2023-07-01T12:06:21+0000,4,0,Batchfile,0,[]
kimjw0427/my_exploit,None,https://github.com/kimjw0427/my_exploit,['exploit'],1,2023-07-01T12:05:35+0000,120,0,,0,[]
Neronjust2017/the_secret_of_Capitalist_exploitation,None,https://github.com/Neronjust2017/the_secret_of_Capitalist_exploitation,['exploit'],1,2023-07-01T12:16:40+0000,18417,0,,0,[]
xblyscykk/MysteryMan-Exposed,fortnite internal sigs offsets exploits,https://github.com/xblyscykk/MysteryMan-Exposed,['exploit'],1,2023-07-01T14:06:18+0000,9,0,,0,[]
Henryisnotavailable/Fakeroot,Simple python wrapper for Openssl to exploit writable /etc/passwd or /etc/shadow files.,https://github.com/Henryisnotavailable/Fakeroot,['exploit'],1,2023-07-01T13:47:26+0000,1,0,Python,0,[]
marcos-venicius/desec-decstore-exploit,A simple and basic exploit to the decstore free course machine,https://github.com/marcos-venicius/desec-decstore-exploit,['exploit'],1,2023-07-01T15:18:20+0000,1,0,Python,0,[]
enty8080/memfd_exec,Attempt to write shellcode that writes ELF data to the file descriptor and executes it.,https://github.com/enty8080/memfd_exec,['shellcode'],1,2023-07-01T15:56:41+0000,4,0,Assembly,0,[]
vivashu27/bin2shelz,A handy tool to convert binary code to shellcode,https://github.com/vivashu27/bin2shelz,['shellcode'],1,2023-07-01T16:51:30+0000,0,1,Python,0,[]
ARPSyndicate/cvemon,Monitoring exploits & references for CVEs,https://github.com/ARPSyndicate/cvemon,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-07-01T19:29:17+0000,1404722,223,,37,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2023-07-01T04:02:51+0000,393024,671,Python,172,[]
michealkeines/Exploit-Development,"Exploit code, Learning materials, Binaries, everything related to Low-Level Exploit Development.",https://github.com/michealkeines/Exploit-Development,['exploit'],1,2023-07-01T14:23:17+0000,57802,2,C,2,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2023-07-01T01:57:52+0000,2944,203,HTML,11,[]
whataboutamir/allthingscrypto,"Exploring and exploiting RSA, SHA-256, proof-of-work, and transaction signing.",https://github.com/whataboutamir/allthingscrypto,['exploit'],1,2023-07-01T06:38:22+0000,27,1,Python,0,[]
scmanjarrez/CVEScannerV2,Nmap script that looks for probable vulnerabilities based on services discovered in open ports. ,https://github.com/scmanjarrez/CVEScannerV2,"['cve-2 OR cve_2', 'exploit', 'metasploit module OR payload']",3,2023-07-01T06:58:14+0000,7488,52,Python,7,[]
scmanjarrez/CVEScannerV2DB,Semiupdated database of CVEScannerV2,https://github.com/scmanjarrez/CVEScannerV2DB,['cve-2 OR cve_2'],1,2023-07-01T06:58:12+0000,375,5,Shell,6,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2023-07-01T04:20:44+0000,2696,137,Python,13,[]
vuldb/cyber_threat_intelligence,"Cyber Threat Intelligence Data, Indicators, and Analysis",https://github.com/vuldb/cyber_threat_intelligence,['exploit'],1,2023-07-01T06:50:51+0000,23869,49,,12,[]
rcedror/rcedror,None,https://github.com/rcedror/rcedror,['rce'],1,2023-07-01T17:29:11+0000,3,0,,0,[]
hrbrmstr/cisa-known-exploited-vulns,Daily archiver & triage issue creator for new releases of CISA's Known Exploited Vulnerabilities list,https://github.com/hrbrmstr/cisa-known-exploited-vulns,['exploit'],1,2023-07-01T18:10:24+0000,10753,19,HTML,6,[]
rcelyte/BeatUpRcelyte,A lightweight modded Beat Saber multiplayer server,https://github.com/rcelyte/BeatUpRcelyte,['rce'],1,2023-07-01T16:13:24+0000,1597,10,C,5,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2023-07-01T00:49:43+0000,839797,6,Jupyter Notebook,2,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2023-07-01T00:13:16+0000,183940,5105,HTML,641,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2023-07-01T00:13:11+0000,3452,0,,1,[]
EntySec/Pex,Python Exploitation is a collection of special tools for providing high quality penetration testing using pure python programming language.,https://github.com/EntySec/Pex,"['exploit', 'shellcode']",2,2023-07-01T16:06:58+0000,595,18,Python,1,[]
hktalent/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/hktalent/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2023-07-01T00:12:58+0000,822,539,Shell,105,[]
alvin-tosh/Infosec-and-Hacking-Scripts,"🚀  This is a collection of hacking🔥 and pentesting 🧐 scripts to help with enumeration, OSINT, exploitation and post exploitation automated scripts to make hacking easier🌠. Have fun!😎",https://github.com/alvin-tosh/Infosec-and-Hacking-Scripts,['exploit'],1,2023-07-01T07:03:16+0000,10078,90,Python,28,[]
OctoPvP/Commander,"Yet another Java annotation-based command parsing library, with Dependency Injection inspired by Guice",https://github.com/OctoPvP/Commander,['command injection'],1,2023-07-01T00:14:30+0000,300,5,Java,1,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2023-07-01T04:38:20+0000,97221,84,Go,30,[]
hktalent/scan4all,"Official repository  vuls Scan: 15000+PoCs; 23 kinds of application password crack; 7000+Web fingerprints; 146 protocols and 90000+ rules Port scanning; Fuzz, HW, awesome BugBounty( ͡° ͜ʖ ͡°)...",https://github.com/hktalent/scan4all,"['0day', 'attack poc']",2,2023-07-01T00:17:51+0000,53130,3690,Go,438,[]
Rylvns/EnvisionExploits,None,https://github.com/Rylvns/EnvisionExploits,['exploit'],1,2023-07-01T01:57:04+0000,1499,4,Lua,0,[]
wisoffe/exploits-predict,Predicting the probability of an exploit being released after a CVE is published (by Machine learning algorithm),https://github.com/wisoffe/exploits-predict,['exploit'],1,2023-07-01T05:14:57+0000,3698,11,Jupyter Notebook,4,[]
always-maap/yarcee,yet another remote code execution engine,https://github.com/always-maap/yarcee,['remote code execution'],1,2023-07-01T05:45:11+0000,504,1,Go,0,[]
vkotsiuba99/sofi,A remote docker based sandbox code execution engine written in Go,https://github.com/vkotsiuba99/sofi,['remote code execution'],1,2023-07-01T19:08:32+0000,854,0,Go,0,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2023-07-01T08:03:22+0000,15266,148,,17,[]
tonyarris/srv,"A folder to serve tools from during PT/Red Team engagements. Contains common executables and scripts for privesc, recon, pivoting and CVE exploitation.",https://github.com/tonyarris/srv,['exploit'],1,2023-07-01T13:59:43+0000,136115,12,PowerShell,3,[]
Alendaa/Scripts,my scripts for exploit in roblox,https://github.com/Alendaa/Scripts,['exploit'],1,2023-07-01T21:39:24+0000,11024,0,Lua,0,[]
ZeroDay-Dilemma/ZeroDay-Dilemma.github.io,nan,https://github.com/ZeroDay-Dilemma/ZeroDay-Dilemma.github.io,['zeroday'],1,2023-07-01T20:29:51+0000,71,0,HTML,0,[]
SleipnirGroup/Sleipnir,A linearity-exploiting sparse nonlinear constrained optimization problem solver that uses the interior-point method.,https://github.com/SleipnirGroup/Sleipnir,['exploit'],1,2023-07-01T07:45:06+0000,1316,17,C++,2,[]
openclarity/vmclarity,"VMClarity is an open source tool for agentless detection and management of Virtual Machine Software Bill Of Materials (SBOM) and security threats such as vulnerabilities, exploits, malware, rootkits, misconfigurations and leaked secrets.",https://github.com/openclarity/vmclarity,['exploit'],1,2023-07-01T08:53:49+0000,16409,47,Go,7,[]
X0RW3LL/XenSpawn,Helper script for spawning a minimal Ubuntu 16.04 container ready for building kernel exploits (~4.x),https://github.com/X0RW3LL/XenSpawn,['exploit'],1,2023-07-01T12:03:58+0000,48,31,Shell,8,[]
Kwangyun/Pen-Test-Guidebook-Cheatsheet-OSCP-Preperation-,"Documentation of strategies and methods for the OSCP exam ranging from target enumeration, vulnerability assessment, exploits, to privilege escalation.",https://github.com/Kwangyun/Pen-Test-Guidebook-Cheatsheet-OSCP-Preperation-,['exploit'],1,2023-07-01T19:24:27+0000,472,6,,1,[]
