full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-05-13T03:07:45+0000,732366,27214,Ruby,12218,[]
iosifache/ApacheRCEEssay,"Essay (and PoCs) about CVE-2021-41773, a remote code execution vulnerability in Apache 2.4.49 🕸️",https://github.com/iosifache/ApacheRCEEssay,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc', 'remote code execution', 'vulnerability poc']",6,2022-05-13T06:10:12+0000,1065,1,TeX,0,['CVE-2021-41773']
Milo-D/ptmalloc2-research,Research on new Heap Exploitation Techniques,https://github.com/Milo-D/ptmalloc2-research,['exploit'],1,2022-05-13T00:58:36+0000,87,0,,0,[]
KernelPan1k/shellcoder,None,https://github.com/KernelPan1k/shellcoder,['shellcode'],1,2022-05-13T21:38:33+0000,2,0,Python,0,[]
brafii/RCEES-DBMS,RCEES Staff and Students Database System,https://github.com/brafii/RCEES-DBMS,['rce'],1,2022-05-13T10:49:51+0000,6052,0,CSS,0,[]
7heKnight/CVE-2020-0688,CVE-2020-0688_Microsoft Exchange default MachineKeySection deserialize vulnerability,https://github.com/7heKnight/CVE-2020-0688,['cve-2 OR cve_2'],1,2022-05-13T09:31:55+0000,580,0,Python,1,['CVE-2020-0688']
Calvitz/CVE-2022-26809,CVE-2022-26809 exp,https://github.com/Calvitz/CVE-2022-26809,['cve-2 OR cve_2'],1,2022-05-13T03:18:41+0000,2,2,Python,1,['CVE-2022-26809']
fxrcha/writeups,"해킹 공부, writeups, exploits",https://github.com/fxrcha/writeups,['exploit'],1,2022-05-13T09:29:19+0000,3,0,Python,0,[]
xiccin/pwn_elations,random pwn writeups and exploits.,https://github.com/xiccin/pwn_elations,['exploit'],1,2022-05-13T02:35:55+0000,12,0,Python,0,[]
marcindn/Cybersecurity,Jakieś projekty o tematyce hakowania ,https://github.com/marcindn/Cybersecurity,['metasploit module OR payload'],1,2022-05-13T19:09:23+0000,5,0,Python,0,[]
GamehunterKaan/AutoPWN-Suite,AutoPWN Suite is my brand new project for scanning vulnerabilities and exploiting systems automatically.,https://github.com/GamehunterKaan/AutoPWN-Suite,['exploit'],1,2022-05-13T19:16:31+0000,4,0,Python,0,[]
pingme998/ar2rcen,None,https://github.com/pingme998/ar2rcen,['rce'],1,2022-05-13T08:19:22+0000,11,0,Python,0,[]
Zeyad-Azima/CVE-2022-1388,F5 BIG-IP iControl REST vulnerability RCE exploit with Java including a testing LAB,https://github.com/Zeyad-Azima/CVE-2022-1388,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2022-05-13T23:23:45+0000,344,5,Java,3,['CVE-2022-1388']
MarcinGadz/spring-rce-poc,Testing CVE-2022-22968,https://github.com/MarcinGadz/spring-rce-poc,"['cve poc', 'rce', 'rce poc']",3,2022-05-13T14:26:29+0000,4,0,Shell,1,['CVE-2022-22968']
codingcore1/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-6,None,https://github.com/codingcore1/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-6,['exploit'],1,2022-05-13T02:04:52+0000,0,0,,0,[]
codingcore1/SILENT-DOC-EXPLOIT-CLEAN-6,None,https://github.com/codingcore1/SILENT-DOC-EXPLOIT-CLEAN-6,['exploit'],1,2022-05-13T02:06:03+0000,0,0,,0,[]
cecinuga/ExploitedContracts,Exploit for Smart Contracts,https://github.com/cecinuga/ExploitedContracts,['exploit'],1,2022-05-13T11:25:09+0000,9580,0,Solidity,0,[]
adbenoit-9/42_override,42 -  Exploitation of (elf-like) binary.,https://github.com/adbenoit-9/42_override,['exploit'],1,2022-05-13T13:27:01+0000,27,0,C,0,[]
Mahlaleka/Stevens-Web-Vulnerability-Scanner,"Stevens Website Vulnerability Scanner is a vulnerability detecting scanner done in python programming language. This Version Supports Remote Code/Command Execution, XSS And SQL Injection.",https://github.com/Mahlaleka/Stevens-Web-Vulnerability-Scanner,"['command injection', 'remote code execution']",2,2022-05-13T02:49:13+0000,0,0,Python,0,[]
razordeveloper/Silent-PDF-Exploit-2022,Exploit PDF is a vulnerability that allows remote attackers to execute arbitrary code. ... You can easily convert your .exe files to PDF using our Python Builder. The builder we provide is FUD and it works silently. That means the user only needs to intera,https://github.com/razordeveloper/Silent-PDF-Exploit-2022,['exploit'],1,2022-05-13T05:22:59+0000,3,2,,1,[]
GamerHack/ps4main,All PS4 Exploits,https://github.com/GamerHack/ps4main,['exploit'],1,2022-05-13T05:08:23+0000,8242,4,JavaScript,1,[]
nullbudy/goxmlrpc,Wordpress xmlrpc.php bruteforce exploit in go,https://github.com/nullbudy/goxmlrpc,['exploit'],1,2022-05-13T10:06:44+0000,3,0,Go,0,[]
hoangng1996/improving-pet,NLU 2022 Group 10 final project. We try to improve Pattern-Exploiting Training through multi-tasks training and data augmentation,https://github.com/hoangng1996/improving-pet,['exploit'],1,2022-05-13T14:45:14+0000,17205,1,Python,1,[]
alvin-tosh/Cybersec101,"this is a collection of hacking and pentesting scripts to help with enumeration, OSINT, exploitation and post exploitation automated scripts to make work easier. Have fun!",https://github.com/alvin-tosh/Cybersec101,['exploit'],1,2022-05-13T05:46:49+0000,47,1,Python,1,[]
XmasSnowREAL/CVE-2022-26809-RCE,CVE-2022-26809 is a vulnerability in Remote Procedure Call Runtime,https://github.com/XmasSnowREAL/CVE-2022-26809-RCE,"['cve-2 OR cve_2', 'exploit', 'rce']",3,2022-05-13T08:14:37+0000,12,29,Python,1,['CVE-2022-26809']
DeEpinGh0st/CVE-2022-28346,"Django QuerySet.annotate(), aggregate(), extra() SQL 注入",https://github.com/DeEpinGh0st/CVE-2022-28346,['cve-2 OR cve_2'],1,2022-05-13T02:26:25+0000,50,6,Python,2,['CVE-2022-28346']
idanwasserman/Final_Project,A system for identifying and exploiting weaknesses in Big Data systems,https://github.com/idanwasserman/Final_Project,['exploit'],1,2022-05-13T12:50:36+0000,1345,0,Python,0,[]
savior-only/CVE-2022-1388,CVE-2022-1388 F5 BIG-IP iControl REST身份验证绕过漏洞,https://github.com/savior-only/CVE-2022-1388,['cve-2 OR cve_2'],1,2022-05-13T18:18:48+0000,2,2,Python,0,['CVE-2022-1388']
yuanLink/CVE-2022-26809,None,https://github.com/yuanLink/CVE-2022-26809,['cve-2 OR cve_2'],1,2022-05-13T01:18:20+0000,262,7,Python,5,['CVE-2022-26809']
ItzSwirlz/ChromeOSWallpaperExploit,"Bypass for an organization restricting a user to set wallpapers on their own Chrome OS systems. Found May 3rd, Disclosed to public 5/13/22",https://github.com/ItzSwirlz/ChromeOSWallpaperExploit,['exploit'],1,2022-05-13T22:05:45+0000,2,0,,0,[]
Codeta12/test,Exploiting testing,https://github.com/Codeta12/test,['exploit'],1,2022-05-13T19:43:10+0000,22276,0,,0,[]
kymb0/Stealth_shellcode_runners,None,https://github.com/kymb0/Stealth_shellcode_runners,['shellcode'],1,2022-05-13T04:54:30+0000,25,9,Python,3,[]
Eros-Capo/TrojanSourcePoCs,New PoC's in Trojan Source Attack Vector,https://github.com/Eros-Capo/TrojanSourcePoCs,['attack poc'],1,2022-05-13T14:53:47+0000,257,2,Python,0,[]
Henry4E36/CVE-2022-1388,F5 BIG-IP iControl REST身份验证绕过漏洞,https://github.com/Henry4E36/CVE-2022-1388,['cve-2 OR cve_2'],1,2022-05-13T12:06:19+0000,3,4,Python,0,['CVE-2022-1388']
codingcore1/SILENT-PDF-EXPLOIT-CLEAN-7,None,https://github.com/codingcore1/SILENT-PDF-EXPLOIT-CLEAN-7,['exploit'],1,2022-05-13T02:07:03+0000,0,0,,0,[]
frostb1ten/RustSploit,Working on a Rust exploit framework! ,https://github.com/frostb1ten/RustSploit,"['exploit', 'sploit']",2,2022-05-13T03:22:15+0000,0,0,,0,[]
xjusthaxor/Responsive-filemanager,API & exploit,https://github.com/xjusthaxor/Responsive-filemanager,['exploit'],1,2022-05-13T22:33:44+0000,87,1,PHP,0,[]
ahmetQara/Buffer-Overflow-Exploit,Buffer Overflow Exploit to Vulnserver,https://github.com/ahmetQara/Buffer-Overflow-Exploit,['exploit'],1,2022-05-13T17:19:31+0000,0,0,Python,0,[]
Andrew41112/DaExploits,None,https://github.com/Andrew41112/DaExploits,['exploit'],1,2022-05-13T14:32:11+0000,0,0,,0,[]
Vileh/Arbitrage-betting,A python program to exploit arbitrage opportunities on betting websites,https://github.com/Vileh/Arbitrage-betting,['exploit'],1,2022-05-13T14:42:41+0000,0,0,,0,[]
BirdieRcs/Fortnite-Hack-Esp-Exploits-With-Menu,"Download the repo. Using Visual Studio 2019 open the solution and retarget to your Windows SDK, then rebuild. If any issues arise, ensure you meet the correct dependencies.",https://github.com/BirdieRcs/Fortnite-Hack-Esp-Exploits-With-Menu,['exploit'],1,2022-05-13T14:57:21+0000,0,0,C++,0,[]
Andrew41112/DaExploit,None,https://github.com/Andrew41112/DaExploit,['exploit'],1,2022-05-13T15:42:52+0000,0,0,,0,[]
heywoodlh/beef-resources,Assorted tools and workflows for BEEF web exploitation framework,https://github.com/heywoodlh/beef-resources,['exploit'],1,2022-05-13T17:04:12+0000,0,0,,0,[]
chaurasiyag/Brainpan-1,"Walkthrough - Reverse engineer a Windows executable, find a buffer overflow and exploit it on a Linux machine.",https://github.com/chaurasiyag/Brainpan-1,['exploit'],1,2022-05-13T17:15:44+0000,0,0,,0,[]
savior-only/CVE-2022-30525,Zyxel 防火墙未经身份验证的远程命令注入,https://github.com/savior-only/CVE-2022-30525,['cve-2 OR cve_2'],1,2022-05-13T18:22:01+0000,0,1,Python,0,['CVE-2022-30525']
testaross4/CVE-2007-2447,None,https://github.com/testaross4/CVE-2007-2447,['cve-2 OR cve_2'],1,2022-05-13T14:15:29+0000,0,0,,0,['CVE-2007-2447']
Esonhugh/yapi-rce-webshell,Yapi mock script RCE another version. Webshell way.,https://github.com/Esonhugh/yapi-rce-webshell,['rce'],1,2022-05-13T18:40:01+0000,0,0,Python,0,[]
re7urn0/Linux-Exploit-Development-Learning,None,https://github.com/re7urn0/Linux-Exploit-Development-Learning,['exploit'],1,2022-05-13T18:51:26+0000,0,0,,0,[]
vlknygt/h1x_,PoC for Subdomain Takeover Vulnerability,https://github.com/vlknygt/h1x_,['vulnerability poc'],1,2022-05-13T20:37:27+0000,0,0,,0,[]
KAKU1234567/Exploit,None,https://github.com/KAKU1234567/Exploit,['exploit'],1,2022-05-13T20:56:42+0000,0,0,HTML,0,[]
archercreat/vdk,vdk is a set of utilities used to help with exploitation of a vulnurable driver.,https://github.com/archercreat/vdk,['exploit'],1,2022-05-13T21:55:09+0000,243,0,C++,0,[]
GreenAccount/GreenExploit,"A roblox cheat called ""Green X""",https://github.com/GreenAccount/GreenExploit,['exploit'],1,2022-05-13T21:27:39+0000,0,0,,0,[]
unamed-project/beEF-test,A test of the beEF (Browser Exploitation Framework) Project,https://github.com/unamed-project/beEF-test,['exploit'],1,2022-05-13T21:29:37+0000,1,0,HTML,0,[]
ayushagr2002/Concurrency-and-parallelism-using-pthreads,Mimicking real word scenarios using pthreads and exploiting parallelism to achieve tasks without affecting the correctness of program,https://github.com/ayushagr2002/Concurrency-and-parallelism-using-pthreads,['exploit'],1,2022-05-13T13:56:14+0000,0,0,C,0,[]
MagnaRoblox/MagnaUI,Our ROBLOX exploit UI.,https://github.com/MagnaRoblox/MagnaUI,['exploit'],1,2022-05-13T03:26:08+0000,0,0,Lua,0,[]
justakazh/CVE-2022-1388,Tool for CVE-2022-1388 ,https://github.com/justakazh/CVE-2022-1388,['cve-2 OR cve_2'],1,2022-05-13T10:22:08+0000,0,0,Python,0,['CVE-2022-1388']
chhajershrenik/github-actions-pocs,Github Actions Attacks,https://github.com/chhajershrenik/github-actions-pocs,['attack poc'],1,2022-05-13T03:46:07+0000,0,0,,0,[]
V35HR4J/CVE-2022-1051,WPQA < 5.2 - Subscriber+ Stored Cross-Site Scripting via Profile fields,https://github.com/V35HR4J/CVE-2022-1051,['cve-2 OR cve_2'],1,2022-05-13T06:50:26+0000,0,0,,0,['CVE-2022-1051']
giuseppe-toscano/cve-2018-6574,None,https://github.com/giuseppe-toscano/cve-2018-6574,['cve-2 OR cve_2'],1,2022-05-13T07:42:17+0000,0,0,Go,0,['CVE-2018-6574']
itstarsec/CVE-2020-0618,Melissa,https://github.com/itstarsec/CVE-2020-0618,['cve-2 OR cve_2'],1,2022-05-13T08:59:26+0000,0,0,,0,['CVE-2020-0618']
LDrakura/Remote_ShellcodeLoader,远程shellcode加载&权限维持+小功能,https://github.com/LDrakura/Remote_ShellcodeLoader,['shellcode'],1,2022-05-13T09:31:27+0000,0,0,C,1,[]
