repo_id,repo_full_name,file,file_sha1,match
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2001-1473
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2021-40822
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2021-22205
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2020-35489
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2020-3452
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2020-3187
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2020-1938
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2021-44228
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2020-13700
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2019-19781
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2019-11248
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2019-10232
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2017-7269
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2014-6271
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2002-1131
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2019-9670
732686550,0xget/cve-2001-1473,README.md,9bd2d3211e51cfe8abfed0ce1895df4d4a3c5874,CVE-2022-2185
732686550,0xget/cve-2001-1473,_GITHUB_REPO_METADATA_,,CVE-2001-1473
