full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-07-20T01:50:29+0000,770293,27749,Ruby,12369,[]
hoaan1995/Condi-Boatnet,Condi Boatnet Ver 1 (old killer),https://github.com/hoaan1995/Condi-Boatnet,['exploit'],1,2022-07-20T01:41:36+0000,8235,2,C,0,[]
iamtryingtofindname/Kratos,Private Exploit,https://github.com/iamtryingtofindname/Kratos,['exploit'],1,2022-07-20T03:00:34+0000,83,0,Lua,0,[]
gotr00t0day/Gsec,Web Security Scanner & Exploitation,https://github.com/gotr00t0day/Gsec,['exploit'],1,2022-07-20T13:25:23+0000,820,4,Python,0,[]
rezolved/rezolve_rce_coding_standard,Rezolve coding standard,https://github.com/rezolved/rezolve_rce_coding_standard,['rce'],1,2022-07-20T10:34:55+0000,16,0,PHP,0,[]
rmylohradova/exploiting-yt,None,https://github.com/rmylohradova/exploiting-yt,['exploit'],1,2022-07-20T08:25:29+0000,31,0,Python,0,[]
W01fh4cker/cve-2022-33891,cve-2022-33891-poc,https://github.com/W01fh4cker/cve-2022-33891,"['cve poc', 'cve-2 OR cve_2']",2,2022-07-20T08:00:18+0000,28,26,Python,13,['CVE-2022-33891']
bytedance/particle-sfm,ParticleSfM: Exploiting Dense Point Trajectories for Localizing Moving Cameras in the Wild. ECCV 2022.,https://github.com/bytedance/particle-sfm,['exploit'],1,2022-07-20T02:25:48+0000,2727,15,C++,1,[]
IIT-PAVIS/PoserNet,Refining Relative Camera Poses Exploiting Object Detections,https://github.com/IIT-PAVIS/PoserNet,['exploit'],1,2022-07-20T16:52:08+0000,0,5,Python,0,[]
Trumpiter-max/Tricks-in-web-exploit,Some tricks using in CTFs event,https://github.com/Trumpiter-max/Tricks-in-web-exploit,['exploit'],1,2022-07-20T13:40:45+0000,6,1,,0,[]
P-DennyGamingYT/Synapse-Beta,"The most sought after application in roblox exploiting history, Synapse v3.",https://github.com/P-DennyGamingYT/Synapse-Beta,['exploit'],1,2022-07-20T15:26:10+0000,1361,0,HTML,0,[]
HackVerseHV/HackVerse-Exploit,None,https://github.com/HackVerseHV/HackVerse-Exploit,['exploit'],1,2022-07-20T16:30:35+0000,2,0,,0,[]
randorisec/CVE-2022-34918-LPE-PoC,None,https://github.com/randorisec/CVE-2022-34918-LPE-PoC,"['cve poc', 'cve-2 OR cve_2']",2,2022-07-20T08:00:18+0000,12,2,C,0,['CVE-2022-34918']
HuskyHacks/cve-2022-33891,Apache Spark Shell Command Injection Vulnerability,https://github.com/HuskyHacks/cve-2022-33891,"['command injection', 'cve-2 OR cve_2']",2,2022-07-20T14:41:57+0000,30,19,Python,4,['CVE-2022-33891']
0xTriboulet/MVRE,MOSSE INSTITUTE CERTIFIED VULNERABILITY RESEARCHER AND EXPLOITATION DEVELOPMENT COURSE,https://github.com/0xTriboulet/MVRE,['exploit'],1,2022-07-20T04:30:33+0000,17415,0,C++,0,[]
gkarchemsky/exploits,Exploits for various CVEs,https://github.com/gkarchemsky/exploits,['exploit'],1,2022-07-20T07:54:34+0000,2,0,,0,[]
west-wind/CVE-2022-33891,Apache Spark Command Injection PoC Exploit for CVE-2022-33891,https://github.com/west-wind/CVE-2022-33891,"['command injection', 'cve poc', 'cve-2 OR cve_2', 'exploit', 'vulnerability poc']",5,2022-07-20T10:38:43+0000,10,4,Python,1,['CVE-2022-33891']
codingcore2/SILENT-DOC-EXPLOIT-CLEAN-.1-,None,https://github.com/codingcore2/SILENT-DOC-EXPLOIT-CLEAN-.1-,['exploit'],1,2022-07-20T00:26:03+0000,1,0,,0,[]
R3LI4NT/articulos,Artículos relacionados a la Ciberseguridad y Hacking.,https://github.com/R3LI4NT/articulos,['exploit'],1,2022-07-20T01:14:04+0000,124,0,,0,[]
CCCougar/Hollowing-with-Shellcode,（C++版本）利用Process Hollowing技术进行shellcode注入,https://github.com/CCCougar/Hollowing-with-Shellcode,['shellcode'],1,2022-07-20T01:27:56+0000,23,5,C++,3,[]
