full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-04-01T10:34:14+0000,707018,26784,Ruby,12109,[]
takeboy/https-github.com-Lucifer1993-0day,None,https://github.com/takeboy/https-github.com-Lucifer1993-0day,['0day'],1,2022-04-01T05:40:11+0000,0,0,C,0,[]
ObSo6/SpringCoreRCE,Modified poc and exp based on github leaks. Modify the return verification of whether there is a  vulnerability. The JSP of antsword used by exp.Only simple verification. ,https://github.com/ObSo6/SpringCoreRCE,"['rce', 'rce poc', 'vulnerability poc']",3,2022-04-01T02:13:53+0000,0,0,,0,[]
likewhite/CVE-2022-22965,CVE-2022-22965 EXP,https://github.com/likewhite/CVE-2022-22965,['cve-2 OR cve_2'],1,2022-04-01T02:39:34+0000,0,1,Python,0,['CVE-2022-22965']
skisw/Spring-cloud-function-SpEL-RCE,None,https://github.com/skisw/Spring-cloud-function-SpEL-RCE,['rce'],1,2022-04-01T02:29:27+0000,0,0,,0,[]
l4fu/CVE-2022-3000,CSDFASDFAESFAEAEF,https://github.com/l4fu/CVE-2022-3000,['cve-2 OR cve_2'],1,2022-04-01T02:59:04+0000,0,0,,0,['CVE-2022-3000']
Satheesh575555/System_bt_AOSP10-r33_CVE-2021-0397,None,https://github.com/Satheesh575555/System_bt_AOSP10-r33_CVE-2021-0397,['cve-2 OR cve_2'],1,2022-04-01T03:35:59+0000,0,0,C++,0,['CVE-2021-0397']
gamingturis/Ez-Exploit,test,https://github.com/gamingturis/Ez-Exploit,['exploit'],1,2022-04-01T04:48:00+0000,0,0,,0,[]
Axx8/SpringFramework_CVE-2022-22965_RCE,SpringFramework 远程代码执行漏洞CVE-2022-22965,https://github.com/Axx8/SpringFramework_CVE-2022-22965_RCE,"['cve-2 OR cve_2', 'rce']",2,2022-04-01T05:28:47+0000,0,3,Python,1,['CVE-2022-22965']
cl4ym0re/Spring-core-RCE-EXP,spring-core-rce-exp,https://github.com/cl4ym0re/Spring-core-RCE-EXP,"['exploit', 'rce']",2,2022-04-01T05:08:07+0000,0,1,,0,[]
SIDHARTH-GHULE/metasploit,METASPLOIT INSTALL TERMUX WITHOUT ANY ALL ERROR FIXED,https://github.com/SIDHARTH-GHULE/metasploit,['metasploit module OR payload'],1,2022-04-01T06:41:24+0000,32,0,Shell,0,[]
DDestinys/log4j2_rce-POC-,命令执行,https://github.com/DDestinys/log4j2_rce-POC-,"['rce', 'rce poc']",2,2022-04-01T01:57:56+0000,0,0,Python,0,[]
stfnw/Debugging_Dirty_Pipe_CVE-2022-0847,Presentation slides and supplementary material,https://github.com/stfnw/Debugging_Dirty_Pipe_CVE-2022-0847,['cve-2 OR cve_2'],1,2022-04-01T05:53:46+0000,0,0,Makefile,0,['CVE-2022-0847']
Satheesh575555/frameworks_base_AOSP10_r33_CVE-2021-0652,None,https://github.com/Satheesh575555/frameworks_base_AOSP10_r33_CVE-2021-0652,['cve-2 OR cve_2'],1,2022-04-01T06:15:42+0000,0,0,Java,0,['CVE-2021-0652']
mtthwstffrd/AonCyberLabs-Windows-Exploit-Suggester,None,https://github.com/mtthwstffrd/AonCyberLabs-Windows-Exploit-Suggester,['exploit'],1,2022-04-01T06:10:54+0000,0,0,Python,0,[]
snicoll-scratches/spring-boot-cve-2022-22965,Showcase of overridding the Spring Framework version in older Spring Boot versions,https://github.com/snicoll-scratches/spring-boot-cve-2022-22965,['cve-2 OR cve_2'],1,2022-04-01T06:44:40+0000,0,0,Java,0,['CVE-2022-22965']
lengochoa7112000/lfi2rce,None,https://github.com/lengochoa7112000/lfi2rce,['rce'],1,2022-04-01T06:32:55+0000,0,0,PHP,0,[]
n11dc0la/PocSuite_POC,collection poc use pocsuite framework,https://github.com/n11dc0la/PocSuite_POC,['0day'],1,2022-04-01T07:29:52+0000,4,0,Python,0,[]
nanopathi/frameworks_av_AOSP10_r33_CVE-2020-0241,None,https://github.com/nanopathi/frameworks_av_AOSP10_r33_CVE-2020-0241,['cve-2 OR cve_2'],1,2022-04-01T06:45:16+0000,0,0,,0,['CVE-2020-0241']
nu0l/CVE-2022-22965,Spring-0day/CVE-2022-22965,https://github.com/nu0l/CVE-2022-22965,"['0day', 'cve-2 OR cve_2']",2,2022-04-01T06:50:22+0000,0,0,,0,['CVE-2022-22965']
DDestinys/CVE-2021-22986,BIGIP F5,https://github.com/DDestinys/CVE-2021-22986,['cve-2 OR cve_2'],1,2022-04-01T02:03:18+0000,0,0,Python,0,['CVE-2021-22986']
dagg0rath/thetruthless,theTruthless is an automated payload and listener setup written in Python using metasploit framework as it's core,https://github.com/dagg0rath/thetruthless,['metasploit module OR payload'],1,2022-04-01T00:35:54+0000,3,0,Python,0,[]
MingyiJi/HTML-Learning-process,This repository is used to record the process of a social animal who is exploited by unscrupulous capitalists try to save himself.,https://github.com/MingyiJi/HTML-Learning-process,['exploit'],1,2022-04-01T07:41:23+0000,0,0,,0,[]
exploitbin/CVE-2022-22963-Spring-Core-RCE,A Proof-of-Concept (PoC) of the Spring Core RCE (Spring4Shell or CVE-2022-22963) in Bash (Linux).,https://github.com/exploitbin/CVE-2022-22963-Spring-Core-RCE,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2022-04-01T22:01:06+0000,8,3,Shell,5,['CVE-2022-22963']
JuiceWarfare/Exploit,None,https://github.com/JuiceWarfare/Exploit,['exploit'],1,2022-04-01T04:49:09+0000,1,0,Lua,0,[]
