full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-06-08T02:25:57+0000,756623,27443,Ruby,12291,[]
OTAKKATO/ZeroRevolt,"A collection of Revolt hacks, exploits & tools that is completely made using NodeJS.",https://github.com/OTAKKATO/ZeroRevolt,['exploit'],1,2022-06-08T01:42:47+0000,3,0,JavaScript,0,[]
R3LI4NT/ctf-retos,Retos de Captura la bandera (CTF) resueltos.,https://github.com/R3LI4NT/ctf-retos,['exploit'],1,2022-06-08T02:11:50+0000,107,1,,0,[]
MateuszChmiest/YourServiceBook,"A React App with Car API ,it facilitates the storage of information about repairs and exploitation your car",https://github.com/MateuszChmiest/YourServiceBook,['exploit'],1,2022-06-08T09:08:09+0000,1751,0,JavaScript,0,[]
NullBrunk/OSVDB-69562,Python3 exploit for OSVDB-69562 (ProFTPD 1.3.3c Backdoor Command Execution),https://github.com/NullBrunk/OSVDB-69562,['exploit'],1,2022-06-08T11:18:46+0000,9,0,Python,0,['OSVDB-69562']
abhishekmorla/CVE-2022-26134,None,https://github.com/abhishekmorla/CVE-2022-26134,['cve-2 OR cve_2'],1,2022-06-08T15:35:44+0000,6,1,Python,0,['CVE-2022-26134']
GaryOderNichts/udpih,Exploit for the Wii U's USB Host Stack,https://github.com/GaryOderNichts/udpih,['exploit'],1,2022-06-08T00:09:58+0000,53,36,C,1,[]
liscody/Re-Entracy-Exploit,None,https://github.com/liscody/Re-Entracy-Exploit,['exploit'],1,2022-06-08T05:38:36+0000,155,0,JavaScript,1,[]
eleporcu/Gene_Metab_Pheno,"Codes used in ""Exploiting the mediating role of the metabolome to unravel transcript-to-phenotype associations"" (Auwerx et al, bioRxiv 2022)",https://github.com/eleporcu/Gene_Metab_Pheno,['exploit'],1,2022-06-08T11:07:53+0000,13,0,R,0,[]
PuranamRevanthKumar/DL-for-COVID-detection,"The main contribution of this work is to exploit the pre-trained deep learning models to detect COVID-19 confirmed patients by classifying them into 3 classes (COVID, Pneumonia and Normal), combination of two CNN architectures named Xception and ResNet50V2",https://github.com/PuranamRevanthKumar/DL-for-COVID-detection,['exploit'],1,2022-06-08T04:08:07+0000,2,0,MATLAB,0,[]
moshuum/tf-log4j-aws-poc,This project files demostrate a proof-of-concept of log4j vulnerability (CVE-2021-44228) on AWS using Terraform Infrastructure-as-a-code means.,https://github.com/moshuum/tf-log4j-aws-poc,"['cve poc', 'vulnerability poc']",2,2022-06-08T04:14:11+0000,159,1,HCL,0,['CVE-2021-44228']
aaronsvk/CVE-2022-30075,Tp-Link Archer AX50 Authenticated RCE (CVE-2022-30075),https://github.com/aaronsvk/CVE-2022-30075,"['cve-2 OR cve_2', 'rce']",2,2022-06-08T06:54:45+0000,7,1,Python,1,['CVE-2022-30075']
jaehnri/CVE-2021-44228,Proof of concept of the Log4Shell vulnerability (CVE-2021-44228),https://github.com/jaehnri/CVE-2021-44228,['cve-2 OR cve_2'],1,2022-06-08T02:21:32+0000,0,0,Java,0,['CVE-2021-44228']
TrG-1999/DetectPacket-CVE-2017-8464,Exploit vulnerabilities and vulnerability prevention implementation,https://github.com/TrG-1999/DetectPacket-CVE-2017-8464,"['cve-2 OR cve_2', 'exploit']",2,2022-06-08T01:45:43+0000,0,0,Python,0,['CVE-2017-8464']
novysodope/Springboot-devtools-rce,检测及利用,https://github.com/novysodope/Springboot-devtools-rce,['rce'],1,2022-06-08T02:04:49+0000,0,0,,0,[]
abdeljalil-salhi/AbdelSploit,Your new favorite hacking tool.,https://github.com/abdeljalil-salhi/AbdelSploit,['sploit'],1,2022-06-08T02:23:18+0000,0,0,Python,0,[]
NullBrunk/CVE-2022-1609,Bash poc for CVE-2022-1609 WordPress Weblizar  Backdoor,https://github.com/NullBrunk/CVE-2022-1609,"['cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",4,2022-06-08T15:19:27+0000,2,2,Shell,0,['CVE-2022-1609']
derco0n/mitigate-folina,"Mitigates the ""Folina""-ZeroDay (CVE-2022-30190)",https://github.com/derco0n/mitigate-folina,['zeroday'],1,2022-06-08T05:57:31+0000,27,0,PowerShell,1,['CVE-2022-30190']
Virinas-code/remote-exploit,Remote exploiting tool,https://github.com/Virinas-code/remote-exploit,['exploit'],1,2022-06-08T11:19:58+0000,2,0,Dockerfile,0,[]
