full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-10-19T16:38:12+0000,808503,28485,Ruby,12586,[]
Nobellius/EclipseWare-Free-Roblox-Exploits-v1.7,Roblox Eclipseware Exploits (over 50+ in one program),https://github.com/Nobellius/EclipseWare-Free-Roblox-Exploits-v1.7,['exploit'],1,2022-10-19T00:38:21+0000,4,16,,0,[]
korteke/CVE-2022-42889-POC,A simple application that shows how to exploit the CVE-2022-42889 vulnerability,https://github.com/korteke/CVE-2022-42889-POC,"['cve poc', 'cve-2 OR cve_2', 'exploit', 'vulnerability poc']",4,2022-10-19T13:22:16+0000,252,1,Java,0,['CVE-2022-42889']
LayingLower/Exploits-for-game,Exploits for games,https://github.com/LayingLower/Exploits-for-game,['exploit'],1,2022-10-19T00:42:14+0000,5,0,Lua,0,[]
Dogeek/fastapi_spammer_protection,A FastAPI middleware to help protect against spammers and bots trying to exploit vulnerabilities,https://github.com/Dogeek/fastapi_spammer_protection,['exploit'],1,2022-10-19T05:08:59+0000,29,2,Python,0,[]
ArtisticCloud/rec-,roblox rec exploit,https://github.com/ArtisticCloud/rec-,['exploit'],1,2022-10-19T05:22:59+0000,9,0,Lua,0,[]
SeanWrightSec/CVE-2022-42889-PoC,Proof of Concept for the Apache commons-text vulnerability CVE-2022-42889.,https://github.com/SeanWrightSec/CVE-2022-42889-PoC,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2022-10-19T23:26:29+0000,24,13,Java,7,['CVE-2022-42889']
valency007/fep3370-exploit-demo-assignment,FEP3370 (Advanced Ethical Hacking) Exploit Demo Assignment,https://github.com/valency007/fep3370-exploit-demo-assignment,['exploit'],1,2022-10-19T01:46:55+0000,31,0,Python,0,[]
SikretaLabs/BlueMap,A Azure Exploitation Toolkit for Red Team & Pentesters,https://github.com/SikretaLabs/BlueMap,['exploit'],1,2022-10-19T10:03:24+0000,606,0,Python,0,[]
darksideoftheshmoo/rcell2,R packages to produce and analyze Cell-ID data in a tidy and shiny framework ,https://github.com/darksideoftheshmoo/rcell2,['rce'],1,2022-10-19T00:48:58+0000,2783,0,R,0,[]
Chocapikk/CVE-2022-40684,Fortinet Critical Authentication Bypass Vulnerability (CVE-2022-40684) [ Mass Exploit ],https://github.com/Chocapikk/CVE-2022-40684,"['cve-2 OR cve_2', 'exploit']",2,2022-10-19T16:27:16+0000,13,3,Python,3,['CVE-2022-40684']
24kimel/theheap,A research paper about the internals of memory management and heap exploitation,https://github.com/24kimel/theheap,['exploit'],1,2022-10-19T18:11:46+0000,7393,6,C,0,[]
system-reboot/exploit-the-game,None,https://github.com/system-reboot/exploit-the-game,['exploit'],1,2022-10-19T16:19:10+0000,1784,0,JavaScript,0,[]
KATERGaming/Roblox,Exploiting,https://github.com/KATERGaming/Roblox,['exploit'],1,2022-10-19T14:52:22+0000,234,0,Lua,0,[]
0bfxgh0st/rfi2rce,Remote File Inclusion To Remote Code Execution (PoC),https://github.com/0bfxgh0st/rfi2rce,"['rce', 'rce poc', 'remote code execution']",3,2022-10-19T17:19:00+0000,4,2,Python,0,[]
Nishant-Pall/Kioptrix-exploit,None,https://github.com/Nishant-Pall/Kioptrix-exploit,['exploit'],1,2022-10-19T14:46:12+0000,3,0,,0,[]
Keith-amateur/cve-2022-1040,Save the trouble to open the burpsuite...,https://github.com/Keith-amateur/cve-2022-1040,['cve-2 OR cve_2'],1,2022-10-19T14:21:24+0000,2,2,Python,0,['CVE-2022-1040']
Teemsploit/SituationAdmin.lua,A console admin script built for synapseX & Script-Ware may not work on other executors.,https://github.com/Teemsploit/SituationAdmin.lua,['exploit'],1,2022-10-19T16:54:02+0000,132,2,Lua,1,[]
blacklanternsecurity/dp_cryptomg,"Another tool for exploiting CVE-2017-9248, a cryptographic weakness in Telerik UI for ASP.NET AJAX dialog handler.",https://github.com/blacklanternsecurity/dp_cryptomg,['exploit'],1,2022-10-19T16:09:24+0000,106,2,Python,0,['CVE-2017-9248']
r0oth3x49/ghauri,An advanced cross-platform tool that automates the process of detecting and exploiting SQL injection security flaws,https://github.com/r0oth3x49/ghauri,['exploit'],1,2022-10-19T10:11:19+0000,233,375,Python,51,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2022-10-19T00:09:10+0000,9502,67,,9,[]
a0zhar/karo218,Improved version of Karo's Exploit Host.. Mainly for personal use.,https://github.com/a0zhar/karo218,['exploit'],1,2022-10-19T09:34:20+0000,2416,0,HTML,0,[]
Xart3mis/AKILT,A Windows Botnet written in Golang,https://github.com/Xart3mis/AKILT,['exploit'],1,2022-10-19T18:42:39+0000,28772,7,Go,2,[]
vkotsiuba99/sofi,A remote docker based sandbox code execution engine written in Go,https://github.com/vkotsiuba99/sofi,['remote code execution'],1,2022-10-19T10:04:02+0000,224,0,Go,0,[]
Nariod/RustPacker,Shellcode packer written in Rust.,https://github.com/Nariod/RustPacker,['shellcode'],1,2022-10-19T06:56:50+0000,2600,18,Rust,1,[]
tjcrone/rces-2022,Lectures and files for Research Computing in Earth Science,https://github.com/tjcrone/rces-2022,['rce'],1,2022-10-19T07:05:08+0000,18030,0,Jupyter Notebook,0,[]
3kh0/ext-remover,Bookmarklet exploit that can force-disable extensions installed on Chrome. Also has a very fancy GUI to manage all extensions!,https://github.com/3kh0/ext-remover,['exploit'],1,2022-10-19T18:41:31+0000,18,55,JavaScript,52,[]
luisgarciacheckmarx/Jenkins_SCAResolver_ExploitablePath,Different approaches to enable SCA ExploitablePath by using SCA Resolver (and CxFlow),https://github.com/luisgarciacheckmarx/Jenkins_SCAResolver_ExploitablePath,['exploit'],1,2022-10-19T16:03:44+0000,75077,1,Java,0,[]
Fnoberz/Valorant.External,🔫 External Valorant Aimbot + Esp + SkinChanger _ Release Update ! ,https://github.com/Fnoberz/Valorant.External,['exploit'],1,2022-10-19T09:36:01+0000,1581,29,C++,16,[]
ddwGeGe/SunloginRCE_GUITools,None,https://github.com/ddwGeGe/SunloginRCE_GUITools,['rce'],1,2022-10-19T14:34:15+0000,4135,18,,3,[]
NoahCodingStuff/Discord-VoiceCall-exploit,Voice swapping/ Dissconnect your friends :)))),https://github.com/NoahCodingStuff/Discord-VoiceCall-exploit,['exploit'],1,2022-10-19T05:04:57+0000,38,5,Python,1,[]
