full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2022-02-28T11:32:06+0000,691454,26486,Ruby,11998,[]
ColdFusionX/CVE-2022-24124,POC for CVE-2022-24124,https://github.com/ColdFusionX/CVE-2022-24124,"['cve poc', 'cve-2 OR cve_2']",2,2022-02-28T05:52:16+0000,3,2,Go,1,['CVE-2022-24124']
l00neyhacker/CVE-2022-26155,None,https://github.com/l00neyhacker/CVE-2022-26155,['cve-2 OR cve_2'],1,2022-02-28T03:48:47+0000,0,0,,0,['CVE-2022-26155']
Morton-L/Exploit,None,https://github.com/Morton-L/Exploit,['exploit'],1,2022-02-28T03:36:08+0000,0,0,Python,0,[]
mofang1104/clash_rce_mac,None,https://github.com/mofang1104/clash_rce_mac,['rce'],1,2022-02-28T03:00:09+0000,0,0,,0,[]
mofang1104/clash_mac_rce,None,https://github.com/mofang1104/clash_mac_rce,['rce'],1,2022-02-28T02:47:16+0000,0,0,,0,[]
KiritoLoveAsuna/CVE-2022-2222,CVE-2022-2222,https://github.com/KiritoLoveAsuna/CVE-2022-2222,['cve-2 OR cve_2'],1,2022-02-28T01:53:28+0000,0,0,,0,['CVE-2022-2222']
PaloAltoNetworks/can-ctr-escape-cve-2022-0492,None,https://github.com/PaloAltoNetworks/can-ctr-escape-cve-2022-0492,['cve-2 OR cve_2'],1,2022-02-28T01:25:57+0000,1,1,Shell,0,['CVE-2022-0492']
unc0vrd/EducationExploits,"Exploits for sites used for educational purposes,",https://github.com/unc0vrd/EducationExploits,['exploit'],1,2022-02-28T00:54:43+0000,1,0,,0,[]
Local-Micro/NativeSploit-Framework,None,https://github.com/Local-Micro/NativeSploit-Framework,['sploit'],1,2022-02-28T00:45:01+0000,0,0,Go,0,[]
WanManolo/custom-exploit,Actividad 11 - Offensive Security,https://github.com/WanManolo/custom-exploit,['exploit'],1,2022-02-28T17:58:05+0000,1,0,Python,0,[]
AMTitan/Copy-and-Paste-Exploit,None,https://github.com/AMTitan/Copy-and-Paste-Exploit,['exploit'],1,2022-02-28T02:01:38+0000,2,0,HTML,0,[]
