full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Gallopsled/pwntools,CTF framework and exploit development library,https://github.com/Gallopsled/pwntools,"['exploit', 'shellcode']",2,2024-06-22T00:52:00+0000,28333,11640,Python,1672,[]
spaze/exploited.cz,https://exploited.cz,https://github.com/spaze/exploited.cz,['exploit'],1,2024-06-22T00:30:32+0000,3623,8,HTML,2,[]
xsscx/Commodity-Injection-Signatures,"Commodity Injection Signatures, Malicious Inputs, XSS, HTTP Header Injection, XXE, RCE, Javascript, XSLT",https://github.com/xsscx/Commodity-Injection-Signatures,"['exploit', 'rce', 'rce poc']",3,2024-06-22T21:28:20+0000,6347,382,HTML,117,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2024-06-22T03:00:53+0000,16080,6926,Python,853,[]
cultureelerfgoed/sparql,In deze repositories worden openbare SPARQL queries verzameld die gebruikt worden op linked datasets van de RCE,https://github.com/cultureelerfgoed/sparql,['rce'],1,2024-06-22T01:59:50+0000,648,0,Python,0,[]
ultralytics/wave,WAveform Vector Exploitation (WAVE): Machine Learning for particle physics detectors.,https://github.com/ultralytics/wave,['exploit'],1,2024-06-22T11:07:07+0000,955,14,Python,5,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-06-22T04:31:48+0000,516026,457,REXX,43,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-06-22T00:35:01+0000,480706,6147,,1139,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2024-06-22T15:01:01+0000,66380,80,,37,[]
dillonwu-97/csec-code,This is a repo for the coding done for CTFs / exploits. The writeups are here: https://github.com/dillonwu-97/csec_writeups,https://github.com/dillonwu-97/csec-code,['exploit'],1,2024-06-22T16:58:41+0000,106062,0,Python,0,[]
xGinko/AnarchyExploitFixes,Fix exploits on anarchy Minecraft servers,https://github.com/xGinko/AnarchyExploitFixes,['exploit'],1,2024-06-22T00:29:20+0000,4490,280,Java,52,[]
