full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-03-14T00:28:31+0000,980705,32481,Ruby,13586,[]
jiayy/android_vuln_poc-exp,This project contains pocs and exploits for vulneribilities I found (mostly),https://github.com/jiayy/android_vuln_poc-exp,"['exploit', 'vuln poc']",2,2024-03-14T11:37:54+0000,39803,659,C,206,[]
ponkoi/ponkoihub,school exploits!! yay,https://github.com/ponkoi/ponkoihub,['exploit'],1,2024-03-14T16:42:06+0000,53,1,HTML,0,[]
aesyncio/elixir,An exploit-command utility for Prison Life.,https://github.com/aesyncio/elixir,['exploit'],1,2024-03-14T17:21:35+0000,202,0,,0,[]
jo-muuuuuu/Bushfire-Research-Using-CNNs,"In this research, we aim to exploit a variety of CNNs to productively identify areas that are at the highest risk of fires, specifically by analysing the levels of hydration and carbon content.",https://github.com/jo-muuuuuu/Bushfire-Research-Using-CNNs,['exploit'],1,2024-03-14T13:08:01+0000,2010,0,,0,[]
Pixelwarrior/Binary-Exploitation,Misc Binary Exploitation stuff.,https://github.com/Pixelwarrior/Binary-Exploitation,['exploit'],1,2024-03-14T07:58:43+0000,29,0,Python,0,[]
Lilly05/Command-Injection,None,https://github.com/Lilly05/Command-Injection,['command injection'],1,2024-03-14T15:02:25+0000,28,0,HTML,0,[]
Austin-Cook/cs-465-web-exploit-and-patch,A simple project to learn about vulnerabilities and attacks on internet related entities.,https://github.com/Austin-Cook/cs-465-web-exploit-and-patch,['exploit'],1,2024-03-14T16:27:15+0000,72,0,,0,[]
uns0rted/ctfs,Repositorio para mis exploits y soluciones a CTFs,https://github.com/uns0rted/ctfs,['exploit'],1,2024-03-14T08:22:32+0000,41,0,Python,0,[]
raygerlabs/vtable-exploit,A simple showcase demo to hook VMT,https://github.com/raygerlabs/vtable-exploit,['exploit'],1,2024-03-14T10:39:34+0000,12,0,CMake,0,[]
Tr1tanium/Flipper-Zero-Prometheans,".ir files for controlling Promethean smartboards and projectors, might add more exploits later. Don't be stupid.",https://github.com/Tr1tanium/Flipper-Zero-Prometheans,['exploit'],1,2024-03-14T01:39:51+0000,15,6,,0,[]
phannhat17/metasploit-web-interface,Web interface for using Metasploit Framework,https://github.com/phannhat17/metasploit-web-interface,['metasploit module OR payload'],1,2024-03-14T16:15:41+0000,162,1,CSS,0,[]
Makaroshi/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"URL Contamination Exploit Muted Java Drive-By downloads can transpire during the act of perusing a website, inaugurating an electronic mail communication.",https://github.com/Makaroshi/Slient-Url-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-03-14T04:56:58+0000,1834,0,C#,0,[]
Makaroshi/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,"Ephemeral discourse is embodied by the likes of Messenger Sessions, the digital portraits of Accounts, and the enigmatic Token",https://github.com/Makaroshi/Discord-Image-Logger-Slient-Exploit-Builder-Grabber-Stealer,['exploit'],1,2024-03-14T04:59:16+0000,481,0,C++,0,[]
Makaroshi/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"A meticulous scrutiny of the Exploit PDFs innards exposes a network of malevolence, unveiling both the nefarious hyperlink and the URL that precipitates",https://github.com/Makaroshi/Slient-PDF-FUD-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-03-14T04:58:49+0000,433,0,C++,0,[]
Makaroshi/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"In the hushed galleries of the Silent JPG Exploit, a symphony shrouded in enigma unfurls—an opus named silent-jpg-exploit-2018—a title that reverberates through the annals of intrigue.",https://github.com/Makaroshi/Jpg-Png-Exploit-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit']",2,2024-03-14T04:52:06+0000,448,0,C++,0,[]
Makaroshi/Hta-Exploit-Builder-Slient-Builder-Exploit-Database-Cve-2023-Malware,Microsoft Windows HTA (HTML Application) - Pinnacle of Remote Code Execution,https://github.com/Makaroshi/Hta-Exploit-Builder-Slient-Builder-Exploit-Database-Cve-2023-Malware,"['cve-2 OR cve_2', 'exploit', 'remote code execution']",3,2024-03-14T04:52:54+0000,1959,0,C#,0,[]
vdh1612/Web-Runner-Exploit-Chain,None,https://github.com/vdh1612/Web-Runner-Exploit-Chain,['exploit'],1,2024-03-14T14:59:37+0000,263,0,PHP,0,[]
MdRimon18/FinalRcellE,None,https://github.com/MdRimon18/FinalRcellE,['rce'],1,2024-03-14T15:08:07+0000,168871,0,CSS,0,[]
Hacker-Hermanos/NetRunners,Reflective shellcode runners using obfuscated Win32 APIs in C# and C++,https://github.com/Hacker-Hermanos/NetRunners,['shellcode'],1,2024-03-14T23:06:16+0000,71282,1,C#,0,[]
RammusLeo/DPMesh,"The repository contains the official implementation of ""DPMesh: Exploiting Diffusion Prior for Occluded Human Mesh Recovery""",https://github.com/RammusLeo/DPMesh,['exploit'],1,2024-03-14T01:45:43+0000,2407,1,Python,1,[]
afonsovitorio/cve_sandbox,"A curated list of all the CVEs, the respective PoC if found and a docker/vm to test it.",https://github.com/afonsovitorio/cve_sandbox,['cve poc'],1,2024-03-14T02:18:28+0000,60386,0,CSS,0,[]
muaaz232005/LD_PRELOAD-exploit,This repository contains the explout that we need to escalate our previlages and get the root shell.This is a code written in c that helps us escalate our previlages.,https://github.com/muaaz232005/LD_PRELOAD-exploit,['exploit'],1,2024-03-14T11:33:30+0000,5,0,,0,[]
INotGreen/XiebroC2,一款支持多人协作的渗透测试图形化框架、支持lua插件扩展、域前置/CDN上线、自定义多个模块、自定义shellcode、文件管理、进程管理、内存加载等功能，插件编写文档：https://github.com/INotGreen/Xiebro-Plugins,https://github.com/INotGreen/XiebroC2,['shellcode'],1,2024-03-14T09:27:21+0000,22035,641,Go,101,[]
diego-collado/Hacking_Labs,"Laboratorios preparados para realizar cualquiera de los ataques más comunes que hay disponible en la red (XSS, Metasploit...).",https://github.com/diego-collado/Hacking_Labs,['metasploit module OR payload'],1,2024-03-14T12:52:48+0000,12170,0,,0,[]
SpecialOpsDeveloper/PDF-Exploit-ShowCase-3executing-fr0m-Module-2024,PDF Exploit ShowCase [ 3executing fr0m Module ] 2024,https://github.com/SpecialOpsDeveloper/PDF-Exploit-ShowCase-3executing-fr0m-Module-2024,['exploit'],1,2024-03-14T23:22:43+0000,10,1,,0,[]
MatheusRosa800/2TDCG--CP1--WEBXPL,Primeiro Checkpoint da matéria WEB APPS e MOBILE EXPLOITATION,https://github.com/MatheusRosa800/2TDCG--CP1--WEBXPL,['exploit'],1,2024-03-14T21:04:00+0000,386,0,,0,[]
Igaemas/Enkidu,Automated Pentesting Tool for Binary Analysis and Exploitation,https://github.com/Igaemas/Enkidu,['exploit'],1,2024-03-14T20:02:20+0000,41,0,Python,0,[]
MarkesTea/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,"A project that offers cheats developed with C++ for DayZ. It aims to improve the game experience with features such as Aimbot, ESP, Spoof.",https://github.com/MarkesTea/PROOFCORE-Dayz-Cheat-Hack-Aimbot-Esp-Exploit-Magic-Bullet-Spoofer-Misc,['exploit'],1,2024-03-14T04:51:35+0000,922,0,C#,0,[]
AlessandroMondin/FantaFootbaLLM,Exploit LLMs to suggest the best starting 11 for Leghe Serie A (🇮🇹) Fantasy Football. ,https://github.com/AlessandroMondin/FantaFootbaLLM,['exploit'],1,2024-03-14T17:16:13+0000,61,0,Python,0,[]
cegatte/UAC-Bypass-FUD,"UAC bypass, Elevate, Persistence methods",https://github.com/cegatte/UAC-Bypass-FUD,['exploit'],1,2024-03-14T04:59:51+0000,224,0,C#,0,[]
Elsie-Kgafela/Discord-RAT-2.0,"Discord Remote Administration Tool fully written in c#, stub size of ~75kb, over 40 post exploitations modules - moom825/Discord-RAT-2.0",https://github.com/Elsie-Kgafela/Discord-RAT-2.0,['exploit'],1,2024-03-14T04:02:17+0000,11083,0,C#,0,[]
ylc0x01/cnvd_load,None,https://github.com/ylc0x01/cnvd_load,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2024-03-14T04:57:41+0000,47,0,,0,[]
amypayno09/NezurAI,"Experience the future of Roblox exploiting with Nezur Roblox Hack, offering a safe and comprehensive suite of cheats including ESP, Aimbot, and more.",https://github.com/amypayno09/NezurAI,['exploit'],1,2024-03-14T05:02:24+0000,2793,0,,0,[]
Cherno-x/MyShellcodeLoader,记录我的免杀shellcode Loader,https://github.com/Cherno-x/MyShellcodeLoader,['shellcode'],1,2024-03-14T08:42:41+0000,20,4,C++,0,[]
macfra98/pentest-tools,"A collection of public pentest tools used for enumeration, privesc, and exploitation.",https://github.com/macfra98/pentest-tools,['exploit'],1,2024-03-14T00:51:33+0000,16,0,Rust,0,[]
0x36/Pixel_GPU_Exploit,A kernel exploit for Pixel7/8 Pro with Android 14 ,https://github.com/0x36/Pixel_GPU_Exploit,['exploit'],1,2024-03-14T15:52:27+0000,21,145,C++,21,[]
Ke3rNel/Reverse_shell,this code is writing our payload(shellcode) to a registry key and then read that reg key value to execute shellcode and get shell on system,https://github.com/Ke3rNel/Reverse_shell,['shellcode'],1,2024-03-14T00:16:47+0000,2,0,C++,0,[]
Jitender-rana/Dice_Game,My first site exploiting the concepts of document objects and basic javascript.,https://github.com/Jitender-rana/Dice_Game,['exploit'],1,2024-03-14T16:24:23+0000,0,0,HTML,0,[]
Parikshit001/ImageExploiter,None,https://github.com/Parikshit001/ImageExploiter,['exploit'],1,2024-03-14T13:43:02+0000,145,0,Python,0,[]
ThePurpleTux/Badass-Loader,Badass Shellcode Loader,https://github.com/ThePurpleTux/Badass-Loader,['shellcode'],1,2024-03-14T14:21:57+0000,0,0,,0,[]
fluzydxv/Fluzy-Release-Windows-,Offical exploit Release with Fluzy Developer,https://github.com/fluzydxv/Fluzy-Release-Windows-,['exploit'],1,2024-03-14T15:52:58+0000,9,0,Python,1,[]
rkraper339/CVE-2024-25228-POC,CVE-2024-25228 POC RCE Unpatched Command Injection in Vinchin Backup & Recovery Versions,https://github.com/rkraper339/CVE-2024-25228-POC,"['command injection', 'cve poc', 'cve-2 OR cve_2', 'rce', 'rce poc']",5,2024-03-14T15:09:28+0000,2,1,,0,['CVE-2024-25228']
wremad/SSTI_RCE_red-panda-htb,None,https://github.com/wremad/SSTI_RCE_red-panda-htb,['rce'],1,2024-03-14T15:32:21+0000,3,0,Python,0,[]
AiGptCode/AutoShell,"This code is a web scanner tool designed to find vulnerabilities and file upload points on a website. It uses various techniques to bypass security measures and upload files in a hidden manner. In the following, the technical details of the code and the te",https://github.com/AiGptCode/AutoShell,['shellcode'],1,2024-03-14T16:42:41+0000,20,1,Python,0,[]
japros18/Root-Me-PHP---Command-Injection,None,https://github.com/japros18/Root-Me-PHP---Command-Injection,['command injection'],1,2024-03-14T16:35:08+0000,0,0,,0,[]
Cyberdosti/WEB-SPLOIT-,nan,https://github.com/Cyberdosti/WEB-SPLOIT-,['sploit'],1,2024-03-14T12:07:37+0000,38,0,Python,0,[]
MilzxYexia/PREMTOOLV5,"SCRIPT INI BARU DIKEMBANGKAN OLEH HACKTIVIS MBF,, ATAU DI SEBUT DENGAN MISTER X MILZX DAN SHADOW EXPLOIT SEBAGAI TEMAN SATU TEAM YAITU DARK-XPLOIT, DAN TERIMAKASIH UNTUK YAYAN-XD DAN ANGGOTA SQUAD CYBER PEOPLE ( SCP TEAM 2018 )",https://github.com/MilzxYexia/PREMTOOLV5,['exploit'],1,2024-03-14T16:49:52+0000,0,0,,0,[]
Hagrid29/CVE-2024-2432-PaloAlto-GlobalProtect-EoP,None,https://github.com/Hagrid29/CVE-2024-2432-PaloAlto-GlobalProtect-EoP,['cve-2 OR cve_2'],1,2024-03-14T17:49:48+0000,1167,1,C++,0,['CVE-2024-2432']
BuffaloWill/lucee-webshells,A tool for building Lucee extensions including remote code execution,https://github.com/BuffaloWill/lucee-webshells,['remote code execution'],1,2024-03-14T19:12:24+0000,14,1,Python,1,[]
nafdev01/post-exploitation,None,https://github.com/nafdev01/post-exploitation,['exploit'],1,2024-03-14T21:35:20+0000,8,0,Python,0,[]
SurabayaXploit-offical/prestashop-exploit,looking for security gaps with web exploits based on Modules Prestashop Vuln Arbitrary File Upload,https://github.com/SurabayaXploit-offical/prestashop-exploit,['exploit'],1,2024-03-14T21:43:16+0000,7,0,Python,0,[]
mhtsec/cve-2024-12883,None,https://github.com/mhtsec/cve-2024-12883,['cve-2 OR cve_2'],1,2024-03-14T21:40:41+0000,0,0,,0,['CVE-2024-12883']
kawalpreettkaur/PE-Code-Injection,"PE (Portable Executable) code injection is a technique used to modify an executable file in a way that introduces new behavior or functionality without the original developer's consent. It's a common method in software exploitation, reverse engineering, an",https://github.com/kawalpreettkaur/PE-Code-Injection,['exploit'],1,2024-03-14T12:18:21+0000,133,0,,0,[]
mbalomenos/scan-android-for-exploitable-vulnerabilities,None,https://github.com/mbalomenos/scan-android-for-exploitable-vulnerabilities,['exploit'],1,2024-03-14T09:24:54+0000,5,0,Python,0,[]
jxust-xiaoxiong/DllMainHijacking,Resolve the issue of DLLmain function in white and black DLLs hanging when calling shellcode,https://github.com/jxust-xiaoxiong/DllMainHijacking,['shellcode'],1,2024-03-14T03:00:00+0000,4323,1,C++,0,[]
adeljck/RuoyiExp,若依计划任务rce,https://github.com/adeljck/RuoyiExp,['rce'],1,2024-03-14T04:50:22+0000,0,0,Go,0,[]
tehstoni/e-keh,Go Shellcode Loader,https://github.com/tehstoni/e-keh,['shellcode'],1,2024-03-14T03:30:15+0000,1691,0,Go,0,[]
codingcore13/SILENT-PDF-EXPLOIT-CLEAN-yy,None,https://github.com/codingcore13/SILENT-PDF-EXPLOIT-CLEAN-yy,['exploit'],1,2024-03-14T04:06:32+0000,0,1,,0,[]
codingcore13/SILENT-DOC-EXPLOIT-CLEAN-yy,None,https://github.com/codingcore13/SILENT-DOC-EXPLOIT-CLEAN-yy,['exploit'],1,2024-03-14T04:07:18+0000,0,1,,0,[]
codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-yy,None,https://github.com/codingcore13/SILENT-EXCEL-XLS-EXPLOIT-CLEAN-yy,['exploit'],1,2024-03-14T04:07:59+0000,0,1,,0,[]
codingcore13/Extremely-Silent-JPG-Exploit-NEW-yy,None,https://github.com/codingcore13/Extremely-Silent-JPG-Exploit-NEW-yy,['exploit'],1,2024-03-14T04:08:42+0000,0,1,,0,[]
hanch7274/CVE-2023-33246,None,https://github.com/hanch7274/CVE-2023-33246,['cve-2 OR cve_2'],1,2024-03-14T04:32:41+0000,0,0,Python,0,['CVE-2023-33246']
adeljck/RuoyiExp,若依计划任务RCE,https://github.com/adeljck/RuoyiExp,['rce'],1,2024-03-14T05:05:41+0000,5,4,Go,1,[]
Silly-Exploiter/Silly-Exploiter,Config files for my GitHub profile.,https://github.com/Silly-Exploiter/Silly-Exploiter,['exploit'],1,2024-03-14T08:34:04+0000,1,0,,0,[]
Ng-KokWah/Metasploit-Log-Parser,None,https://github.com/Ng-KokWah/Metasploit-Log-Parser,['metasploit module OR payload'],1,2024-03-14T06:24:58+0000,155,2,C#,0,[]
y3noor/HackLite,"HackLite is a repository hosting Docker templates for simple attacks, facilitating easy setup and exploitation for educational purposes.",https://github.com/y3noor/HackLite,['exploit'],1,2024-03-14T06:58:09+0000,0,0,,0,[]
levpachmanov/cve-2024-28088-poc,None,https://github.com/levpachmanov/cve-2024-28088-poc,"['cve poc', 'cve-2 OR cve_2']",2,2024-03-14T07:43:39+0000,4,0,Python,0,['CVE-2024-28088']
manrop2702/CVE-2020-7961,None,https://github.com/manrop2702/CVE-2020-7961,['cve-2 OR cve_2'],1,2024-03-14T07:30:32+0000,1159,0,,0,['CVE-2020-7961']
f4rb3r1o/LinuxHeapExploitation,Linux Heap Exploitation walkthrough,https://github.com/f4rb3r1o/LinuxHeapExploitation,['exploit'],1,2024-03-14T08:42:23+0000,1,0,,0,[]
RowtonSD/cnvdb,"Handles conversion between XLS, DB2, and external SQL DB sources via python dataframes",https://github.com/RowtonSD/cnvdb,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2024-03-14T08:17:22+0000,5,0,,0,[]
kaRaGODDD/Cve-with-their-PoC-s,This is collection of latest CVE POCs.,https://github.com/kaRaGODDD/Cve-with-their-PoC-s,['cve poc'],1,2024-03-14T09:57:11+0000,1872,0,,1,[]
OracleNep/Nday-Exploit-Plan,历史漏洞的细节以及利用方法汇总收集,https://github.com/OracleNep/Nday-Exploit-Plan,['exploit'],1,2024-03-14T07:52:45+0000,26720,56,Python,9,[]
ScottAlt-NSU/TypeRacer-bot-PoC,Type Racer Vulnerability PoC,https://github.com/ScottAlt-NSU/TypeRacer-bot-PoC,['vulnerability poc'],1,2024-03-14T00:30:00+0000,8859,0,Python,0,[]
sari3l/Poc-Monitor,🔍 Github CVE POC 信息监控推送 🚀,https://github.com/sari3l/Poc-Monitor,['cve poc'],1,2024-03-14T04:48:59+0000,169429,173,Go,45,[]
yaklang/yakit,Cyber Security ALL-IN-ONE Platform,https://github.com/yaklang/yakit,['exploit'],1,2024-03-14T03:38:12+0000,66544,5888,TypeScript,780,[]
hrbrmstr/cisa-known-exploited-vulns,Daily archiver & triage issue creator for new releases of CISA's Known Exploited Vulnerabilities list,https://github.com/hrbrmstr/cisa-known-exploited-vulns,['exploit'],1,2024-03-14T18:10:21+0000,11050,29,HTML,4,[]
jgamblin/CISA_Enrichment,CISA Known Exploited Vulnerabilities Catalog Enrichment,https://github.com/jgamblin/CISA_Enrichment,['exploit'],1,2024-03-14T00:36:50+0000,1521938,12,Jupyter Notebook,2,[]
trickest/cve,Gather and update all available and newest CVEs with their PoC.,https://github.com/trickest/cve,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-03-14T01:56:52+0000,299353,5948,HTML,752,[]
StevenRCE0/StevenRCE0,Hello meow!,https://github.com/StevenRCE0/StevenRCE0,['rce'],1,2024-03-14T00:10:21+0000,6898,0,,1,[]
GhostTroops/TOP,TOP All bugbounty pentesting CVE-2023- POC Exp  RCE example payload  Things,https://github.com/GhostTroops/TOP,"['cve poc', 'exploit', 'rce', 'rce poc', 'vulnerability poc']",5,2024-03-14T00:47:41+0000,913,613,Shell,112,[]
vangoghworldwide/RCE,Research data about artworks from Vincent van Gogh,https://github.com/vangoghworldwide/RCE,['rce'],1,2024-03-14T13:19:07+0000,378,0,,0,[]
gmatuz/inthewilddb,Hourly updated database of exploit and exploitation reports,https://github.com/gmatuz/inthewilddb,['exploit'],1,2024-03-14T04:06:16+0000,3273,188,Python,16,[]
Summiner/ServerPatches,ServerPatches simply fixes crashes and other important exploits for older minecraft versions since paper doesn't have backwards compatibility. For 1.17-1.20+,https://github.com/Summiner/ServerPatches,['exploit'],1,2024-03-14T08:50:16+0000,151,15,Java,2,[]
Aftab700/Hacking-Notes,Personal notes,https://github.com/Aftab700/Hacking-Notes,['exploit'],1,2024-03-14T15:57:28+0000,10967,0,Python,1,[]
tg12/PoC_CVEs,PoC_CVEs,https://github.com/tg12/PoC_CVEs,['cve poc'],1,2024-03-14T09:03:16+0000,20394,155,,22,[]
SleipnirGroup/Sleipnir,A linearity-exploiting sparse nonlinear constrained optimization problem solver that uses the interior-point method.,https://github.com/SleipnirGroup/Sleipnir,['exploit'],1,2024-03-14T16:21:24+0000,2285,23,C++,6,[]
bellpwn/netxploit,"Tutorial Deface, Download shell backdoor, exploit lainnya",https://github.com/bellpwn/netxploit,['exploit'],1,2024-03-14T09:57:23+0000,411,1,PHP,0,[]
adminlove520/Poc-Monitor_v1.0.1,威胁情报-漏洞存储库,https://github.com/adminlove520/Poc-Monitor_v1.0.1,"['cve poc', 'exploit']",2,2024-03-14T04:48:58+0000,183048,107,Go,14,[]
hernan-soto/Exploits,None,https://github.com/hernan-soto/Exploits,['exploit'],1,2024-03-14T18:02:37+0000,94,0,CSS,0,[]
Cobalt-Strike/community_kit,"Cobalt Strike is a post-exploitation framework designed to be extended and customized by the user community. Several excellent tools and scripts have been written and published, but they can be challenging to locate. Community Kit is a central repository o",https://github.com/Cobalt-Strike/community_kit,['exploit'],1,2024-03-14T01:11:04+0000,3205,266,HTML,20,[]
unknownhad/CloudIntel,"This repo contains IOC, malware and malware analysis associated with Public cloud",https://github.com/unknownhad/CloudIntel,['exploit'],1,2024-03-14T07:42:53+0000,11120,214,,17,[]
nomi-sec/PoC-in-GitHub,📡 PoC auto collect from GitHub. ⚠️ Be careful Malware.,https://github.com/nomi-sec/PoC-in-GitHub,"['cve poc', 'exploit', 'vulnerability poc']",3,2024-03-14T00:33:40+0000,398966,5844,,1096,[]
cultureelerfgoed/sparql,In deze repositories worden openbare SPARQL queries verzameld die gebruikt worden op linked datasets van de RCE,https://github.com/cultureelerfgoed/sparql,['rce'],1,2024-03-14T01:51:00+0000,381,0,Python,0,[]
threedr3am/learnjavabug,Java安全相关的漏洞和技术demo，原生Java、Fastjson、Jackson、Hessian2、XML反序列化漏洞利用和Spring、Dubbo、Shiro、CAS、Tomcat、RMI、Nexus等框架\中间件\功能的exploits以及Java Security Manager绕过、Dubbo-Hessian2安全加固等等实践代码。,https://github.com/threedr3am/learnjavabug,['exploit'],1,2024-03-14T15:05:53+0000,8412,2479,Java,483,[]
bcoles/kernel-exploits,Various kernel exploits,https://github.com/bcoles/kernel-exploits,['exploit'],1,2024-03-14T13:37:20+0000,170,676,C,249,[]
R00tS3c/DDOS-RootSec,"DDOS Archive  by RootSec (Scanners, BotNets (Mirai and QBot Premium & Normal and more), Exploits, Methods, Sniffers)",https://github.com/R00tS3c/DDOS-RootSec,['exploit'],1,2024-03-14T23:41:04+0000,772736,653,C,367,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2024-03-14T04:31:23+0000,2455197,420,REXX,41,[]
neerajlovecyber/neerajlovecyber,"💫 About Me:  🌱 I’m currently learning Web Application Penetration Testing, Binary Exploitation, Reverse Engineering. 💬 Ask me about Ethical Hacking, Network Security, Cryptography.",https://github.com/neerajlovecyber/neerajlovecyber,['exploit'],1,2024-03-14T01:38:05+0000,1457,1,HTML,0,[]
dillonwu-97/csec-code,This is a repo for the coding done for CTFs / exploits. The writeups are here: https://github.com/dillonwu-97/csec_writeups,https://github.com/dillonwu-97/csec-code,['exploit'],1,2024-03-14T03:09:49+0000,95873,0,Python,0,[]
rcevulndev/rcevulndev.github.io,None,https://github.com/rcevulndev/rcevulndev.github.io,['rce'],1,2024-03-14T16:40:31+0000,553,0,HTML,0,[]
moom0o/AnarchyExploitFixes,Fix exploits on anarchy Minecraft servers,https://github.com/moom0o/AnarchyExploitFixes,['exploit'],1,2024-03-14T12:46:45+0000,3280,260,Java,48,[]
noraj/ctf-party,:triangular_flag_on_post: A CLI tool & library to enhance and speed up script/exploit writing with string conversion/manipulation.,https://github.com/noraj/ctf-party,['exploit'],1,2024-03-14T09:11:59+0000,465,74,Ruby,7,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2024-03-14T04:02:58+0000,1409891,101,,34,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2024-03-14T03:02:25+0000,217,0,PHP,0,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,"['cve poc', 'exploit']",2,2024-03-14T04:41:47+0000,450821,804,Python,185,[]
farazsth98/virtualbox-qemu-vuln-research-notes,"Vulnerability research notes for VirtualBox and QEMU. Contains debug environment setup notes, a PoC template, exploit primitive notes, and more.",https://github.com/farazsth98/virtualbox-qemu-vuln-research-notes,"['exploit', 'vulnerability poc']",2,2024-03-14T11:58:31+0000,24525,171,C,15,[]
