match,match_weight,repo_url,repo_full_name,repo_id
BID-24,0.06250000,https://github.com/bioc/rcellminerData,bioc/rcellminerData,665860054
BID-24,0.04761905,https://github.com/CBIIT/rcellminerData,CBIIT/rcellminerData,52491542
BID-24,0.00001435,https://github.com/michaelglass/holey-moley,michaelglass/holey-moley,556068
BID-24,0.00000362,https://github.com/Live-Hack-CVE/full_database,Live-Hack-CVE/full_database,603381678
BID-24,0.00000306,https://github.com/g33kb00m/CVE2Chinese,g33kb00m/CVE2Chinese,582653564
