full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2024-04-08T21:53:45+0000,988354,32661,Ruby,13621,[]
ProGUysze/Roblox-JJ-Sploit,Roblox-JJ-Sploit is a powerful tool designed to enhance the gaming experience on the Roblox platform by providing advanced scripting capabilities and increased control over in-game features. Users can leverage the functionalities of Roblox-JJ-Sploit to cus,https://github.com/ProGUysze/Roblox-JJ-Sploit,['sploit'],1,2024-04-08T04:58:31+0000,1,8,,0,[]
reuteras/CVE-2024-3094,Obsidian notes about CVE-2024-3094,https://github.com/reuteras/CVE-2024-3094,['cve-2 OR cve_2'],1,2024-04-08T05:43:42+0000,4320,1,,1,['CVE-2024-3094']
nico38t/SAE-S2.04,Exploitation d'une base de donnée.,https://github.com/nico38t/SAE-S2.04,['exploit'],1,2024-04-08T18:30:55+0000,48,0,,0,[]
fubxx/CVE,My CVE exploit repository,https://github.com/fubxx/CVE,['exploit'],1,2024-04-08T04:15:58+0000,100,0,,0,[]
k00pz/Exploit-x-blade-ball-,None,https://github.com/k00pz/Exploit-x-blade-ball-,['exploit'],1,2024-04-08T03:34:05+0000,124,0,,0,[]
ExploitIdF/TravauxInstallationsExploitation,None,https://github.com/ExploitIdF/TravauxInstallationsExploitation,['exploit'],1,2024-04-08T15:11:06+0000,1634,0,Python,0,[]
kaioxzin/RobloxSynapseExecutor,"RobloxSynapseExecutor is a powerful scripting tool designed for Roblox game developers to enhance their gaming experience with advanced automation features and custom scripts. It offers seamless integration with the Roblox platform, providing users with a ",https://github.com/kaioxzin/RobloxSynapseExecutor,['exploit'],1,2024-04-08T05:00:35+0000,1,0,,0,[]
SuburbanSociopath/Roblox-Fluxus-Exploit,"Roblox-Fluxus-Exploit is a powerful and user-friendly tool designed for Roblox game enthusiasts to seamlessly access enhanced features and gameplay modifications. With its intuitive interface and robust functionality, this exploit empowers users to persona",https://github.com/SuburbanSociopath/Roblox-Fluxus-Exploit,['exploit'],1,2024-04-08T05:00:39+0000,1,0,,0,[]
Netaa33/KRNL-Executor,"KRNL-Executor is a powerful and efficient execution tool designed to streamline workflows and boost productivity. Leveraging cutting-edge technology, it offers seamless integration with various platforms for enhanced performance.",https://github.com/Netaa33/KRNL-Executor,['exploit'],1,2024-04-08T05:00:35+0000,1,0,,0,[]
gsingh93/linux-exploit-dev-env-art-kt,Linux Exploit Dev Environment build rules for art-kernel-toolkit,https://github.com/gsingh93/linux-exploit-dev-env-art-kt,['exploit'],1,2024-04-08T08:15:45+0000,2,0,Makefile,0,[]
MohamedGouaouri/code-cla-rce,CodeCla remote execution service to run test cases and generate test reports,https://github.com/MohamedGouaouri/code-cla-rce,['rce'],1,2024-04-08T08:46:22+0000,83,0,Python,0,[]
axsxpro/WeatherFR_Angular,France weather application with APIs exploitation,https://github.com/axsxpro/WeatherFR_Angular,['exploit'],1,2024-04-08T08:14:38+0000,54060,0,TypeScript,0,[]
chres0/FiveM-External-Cheat,"FiveM External cheat, offers various features like aimbot, triggerbot, exploits, and customizable settings, enhancing the gameplay experience. It is completely undetectable.",https://github.com/chres0/FiveM-External-Cheat,['exploit'],1,2024-04-08T04:50:14+0000,4348,2,C++,0,[]
jayhyonhan/Jsploit,just my custom exploitation software,https://github.com/jayhyonhan/Jsploit,['exploit'],1,2024-04-08T20:18:57+0000,28,0,Python,0,[]
DrewskyDev/H2Flood,"This repo showcases a proof of concept for HTTP/2 CONTINUATION Flood vulnerabilities, allowing testing and understanding of potential DoS attacks on servers due to protocol implementation flaws. Includes code, documentation, and CVE mapping.",https://github.com/DrewskyDev/H2Flood,['cve-2 OR cve_2'],1,2024-04-08T02:08:46+0000,60,0,Python,0,[]
tehstoni/tryharder,C++ Staged Shellcode Loader for Sliver,https://github.com/tehstoni/tryharder,['shellcode'],1,2024-04-08T03:39:40+0000,1543,0,C++,0,[]
kkontheway/Mini-Exploits-Playground,None,https://github.com/kkontheway/Mini-Exploits-Playground,['exploit'],1,2024-04-08T12:14:17+0000,12,1,Solidity,0,[]
hkapktester/apkbackdoor,this is a apk backdoor created by metasploit in pentesting,https://github.com/hkapktester/apkbackdoor,['metasploit module OR payload'],1,2024-04-08T03:52:27+0000,144,0,,0,[]
algoatson/shellstorm-qt,"Cross-Platform GUI written in Qt6 for shellstorm.org, allows to edit and save shellcode at your will.",https://github.com/algoatson/shellstorm-qt,['shellcode'],1,2024-04-08T04:20:20+0000,10,3,C++,0,[]
chres0/FiveM-External-Cheat-KeyAuth-System,"FiveM External cheat, offers various features like aimbot, triggerbot, exploits, and customizable settings, enhancing the gameplay experience. It includes a KeyAuth system for additional security and user management. The cheat is designed to be undetectabl",https://github.com/chres0/FiveM-External-Cheat-KeyAuth-System,['exploit'],1,2024-04-08T04:57:45+0000,15930,3,C,0,[]
