full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
Jenderal92/CHAMILO-CVE-2023-34960,Python 2.7,https://github.com/Jenderal92/CHAMILO-CVE-2023-34960,['cve-2 OR cve_2'],1,2023-07-03T11:19:39+0000,3,1,Python,2,['CVE-2023-34960']
hba343434/CVE-2023-28343,CVE-2023-28343,https://github.com/hba343434/CVE-2023-28343,['cve-2 OR cve_2'],1,2023-07-03T11:50:59+0000,1,0,Python,1,['CVE-2023-28343']
AdminEvilDRagon/PiggyCoinExploit,None,https://github.com/AdminEvilDRagon/PiggyCoinExploit,['exploit'],1,2023-07-03T12:56:41+0000,7,0,,0,[]
ChriSanders22/CVE-2023-20871-poc,VMware Fusion contains a local privilege escalation vulnerability. A malicious actor with read/write access to the host operating system can elevate privileges to gain root access to the host operating system.,https://github.com/ChriSanders22/CVE-2023-20871-poc,"['cve poc', 'cve-2 OR cve_2', 'vulnerability poc']",3,2023-07-03T13:37:05+0000,30,1,C,1,['CVE-2023-20871']
ThuanNguyen115685/exploit,None,https://github.com/ThuanNguyen115685/exploit,['exploit'],1,2023-07-03T13:45:09+0000,2,0,,0,[]
GabrielDertoni/binary-exploitation,"A program purposefully bad, for the sake of learning some basic binary exploitation",https://github.com/GabrielDertoni/binary-exploitation,['exploit'],1,2023-07-03T14:30:56+0000,89,0,C,0,[]
rwhitcroft/HevdExploit,HevdExploit,https://github.com/rwhitcroft/HevdExploit,['exploit'],1,2023-07-03T14:34:11+0000,18,0,C++,0,[]
TheFakeKingIsTaken/CyberWare,CyberWare is a open Source exploit prevention software,https://github.com/TheFakeKingIsTaken/CyberWare,['exploit'],1,2023-07-03T17:06:51+0000,3,0,Python,0,[]
xairy/linux-kernel-exploitation,A collection of links related to Linux kernel security and exploitation,https://github.com/xairy/linux-kernel-exploitation,['exploit'],1,2023-07-03T18:00:16+0000,315,4824,,939,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos (@santosomar) and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2023-07-03T13:10:05+0000,79370,13971,Jupyter Notebook,2373,[]
Tuhinshubhra/CMSeeK,"CMS Detection and Exploitation suite - Scan WordPress, Joomla, Drupal and over 180 other CMSs",https://github.com/Tuhinshubhra/CMSeeK,['exploit'],1,2023-07-03T12:17:20+0000,712,1949,Python,481,[]
GENIE-MC/Generator,The popular GENIE Generator product is used by nearly all accelerator neutrino experiments and it plays a key role in the exploitation of neutrino data. The Generator implements a modern software framework and it includes state-of-the-art physics modules. ,https://github.com/GENIE-MC/Generator,['exploit'],1,2023-07-03T14:46:29+0000,332016,36,C++,78,[]
drb-ra/C2IntelFeeds,Automatically created C2 Feeds,https://github.com/drb-ra/C2IntelFeeds,['metasploit module OR payload'],1,2023-07-03T04:31:14+0000,899474,310,REXX,31,[]
EntySec/Ghost,Ghost Framework is an Android post-exploitation framework that exploits the Android Debug Bridge to remotely access an Android device.,https://github.com/EntySec/Ghost,['exploit'],1,2023-07-03T20:11:35+0000,418,2165,Python,854,[]
